Position	Counts	End
-20	386	5
-19	481	5
-18	354	5
-17	370	5
-16	314	5
-15	13422	5
-14	1701	5
-13	295	5
-12	295	5
-11	268	5
-10	196	5
-9	620	5
-8	6010	5
-7	59472	5
-6	14658	5
-5	3997	5
-4	19035	5
-3	5144	5
-2	2788	5
-1	14827	5
0	4675	5
1	5034	5
2	20818	5
3	3975	5
4	3351	5
5	17659	5
6	4905	5
7	1084	5
8	12423	5
9	3703	5
10	1860	5
11	9832	5
12	2808	5
13	1685	5
14	7814	5
15	2491	5
16	1278	5
17	7312	5
18	2104	5
19	1120	5
20	5693	5
21	1440	5
22	1048	5
23	4192	5
24	1339	5
25	1019	5
-20	3043	3
-19	772	3
-18	567	3
-17	3030	3
-16	767	3
-15	667	3
-14	3268	3
-13	1082	3
-12	237	3
-11	134	3
-10	115	3
-9	102	3
-8	82	3
-7	64	3
-6	293	3
-5	117	3
-4	70	3
-3	93	3
-2	60	3
-1	65	3
0	88	3
1	147	3
2	540	3
3	417	3
4	493	3
5	218	3
6	544	3
7	161	3
8	70	3
9	48	3
10	67	3
11	1591	3
12	714	3
13	71	3
14	86	3
15	124	3
16	150	3
17	58	3
18	218	3
19	460	3
20	138	3
21	61	3
22	66	3
23	54	3
24	43	3
25	76	3
