"Year"	"Author"	"Dataset"	"key"	"value"
2012	"Brar"	"mRNA_G_tp_traditional_tc"	15	323
2012	"Brar"	"mRNA_G_tp_traditional_tc"	16	7436
2012	"Brar"	"mRNA_G_tp_traditional_tc"	17	4995
2012	"Brar"	"mRNA_G_tp_traditional_tc"	18	3584
2012	"Brar"	"mRNA_G_tp_traditional_tc"	19	2547
2012	"Brar"	"mRNA_G_tp_traditional_tc"	20	2192
2012	"Brar"	"mRNA_G_tp_traditional_tc"	21	2138
2012	"Brar"	"mRNA_G_tp_traditional_tc"	22	2264
2012	"Brar"	"mRNA_G_tp_traditional_tc"	23	2755
2012	"Brar"	"mRNA_G_tp_traditional_tc"	24	3468
2012	"Brar"	"mRNA_G_tp_traditional_tc"	25	3950
2012	"Brar"	"mRNA_G_tp_traditional_tc"	26	4508
2012	"Brar"	"mRNA_G_tp_traditional_tc"	27	5402
2012	"Brar"	"mRNA_G_tp_traditional_tc"	28	54908
2012	"Brar"	"mRNA_G_tp_traditional_tc"	29	24748
2012	"Brar"	"mRNA_G_tp_traditional_tc"	30	28924
2012	"Brar"	"mRNA_G_tp_traditional_tc"	31	33426
2012	"Brar"	"mRNA_G_tp_traditional_tc"	32	37743
2012	"Brar"	"mRNA_G_tp_traditional_tc"	33	44461
2012	"Brar"	"mRNA_G_tp_traditional_tc"	34	50436
2012	"Brar"	"mRNA_G_tp_traditional_tc"	35	62262
2012	"Brar"	"mRNA_G_tp_traditional_tc"	36	85522
2012	"Brar"	"mRNA_G_tp_traditional_tc"	37	141854
2012	"Brar"	"mRNA_G_tp_traditional_tc"	38	290780
2012	"Brar"	"mRNA_G_tp_traditional_tc"	39	748886
2012	"Brar"	"mRNA_G_tp_traditional_tc"	40	1094313
2012	"Brar"	"mRNA_G_tp_traditional_tc"	41	0
2012	"Brar"	"mRNA_G_tp_traditional_tc"	42	0
2012	"Brar"	"mRNA_G_tp_traditional_tc"	43	0
2012	"Brar"	"mRNA_G_tp_traditional_tc"	44	0
2012	"Brar"	"mRNA_G_tp_traditional_tc"	45	0
2012	"Brar"	"mRNA_G_tp_traditional_tc"	46	0
2012	"Brar"	"mRNA_G_tp_traditional_tc"	47	0
2012	"Brar"	"mRNA_G_tp_traditional_tc"	48	0
2012	"Brar"	"mRNA_G_tp_traditional_tc"	49	0
2012	"Brar"	"mRNA_G_tp_traditional_tc"	50	0
