"Year"	"Author"	"Dataset"	"key"	"value"
2012	"Brar"	"mRNA_F_tp_traditional_tc"	15	362
2012	"Brar"	"mRNA_F_tp_traditional_tc"	16	9159
2012	"Brar"	"mRNA_F_tp_traditional_tc"	17	6137
2012	"Brar"	"mRNA_F_tp_traditional_tc"	18	4299
2012	"Brar"	"mRNA_F_tp_traditional_tc"	19	3242
2012	"Brar"	"mRNA_F_tp_traditional_tc"	20	2589
2012	"Brar"	"mRNA_F_tp_traditional_tc"	21	2507
2012	"Brar"	"mRNA_F_tp_traditional_tc"	22	2269
2012	"Brar"	"mRNA_F_tp_traditional_tc"	23	3334
2012	"Brar"	"mRNA_F_tp_traditional_tc"	24	9598
2012	"Brar"	"mRNA_F_tp_traditional_tc"	25	9179
2012	"Brar"	"mRNA_F_tp_traditional_tc"	26	2911
2012	"Brar"	"mRNA_F_tp_traditional_tc"	27	3173
2012	"Brar"	"mRNA_F_tp_traditional_tc"	28	27372
2012	"Brar"	"mRNA_F_tp_traditional_tc"	29	13318
2012	"Brar"	"mRNA_F_tp_traditional_tc"	30	20238
2012	"Brar"	"mRNA_F_tp_traditional_tc"	31	23003
2012	"Brar"	"mRNA_F_tp_traditional_tc"	32	33800
2012	"Brar"	"mRNA_F_tp_traditional_tc"	33	45590
2012	"Brar"	"mRNA_F_tp_traditional_tc"	34	56987
2012	"Brar"	"mRNA_F_tp_traditional_tc"	35	70853
2012	"Brar"	"mRNA_F_tp_traditional_tc"	36	94286
2012	"Brar"	"mRNA_F_tp_traditional_tc"	37	152451
2012	"Brar"	"mRNA_F_tp_traditional_tc"	38	301301
2012	"Brar"	"mRNA_F_tp_traditional_tc"	39	774699
2012	"Brar"	"mRNA_F_tp_traditional_tc"	40	1041143
2012	"Brar"	"mRNA_F_tp_traditional_tc"	41	0
2012	"Brar"	"mRNA_F_tp_traditional_tc"	42	0
2012	"Brar"	"mRNA_F_tp_traditional_tc"	43	0
2012	"Brar"	"mRNA_F_tp_traditional_tc"	44	0
2012	"Brar"	"mRNA_F_tp_traditional_tc"	45	0
2012	"Brar"	"mRNA_F_tp_traditional_tc"	46	0
2012	"Brar"	"mRNA_F_tp_traditional_tc"	47	0
2012	"Brar"	"mRNA_F_tp_traditional_tc"	48	0
2012	"Brar"	"mRNA_F_tp_traditional_tc"	49	0
2012	"Brar"	"mRNA_F_tp_traditional_tc"	50	0
