"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Guydosh"	"WT_mRNA-Seq"	15	805
2014	"Guydosh"	"WT_mRNA-Seq"	16	3550
2014	"Guydosh"	"WT_mRNA-Seq"	17	8603
2014	"Guydosh"	"WT_mRNA-Seq"	18	15183
2014	"Guydosh"	"WT_mRNA-Seq"	19	20481
2014	"Guydosh"	"WT_mRNA-Seq"	20	26191
2014	"Guydosh"	"WT_mRNA-Seq"	21	33035
2014	"Guydosh"	"WT_mRNA-Seq"	22	40187
2014	"Guydosh"	"WT_mRNA-Seq"	23	54713
2014	"Guydosh"	"WT_mRNA-Seq"	24	102400
2014	"Guydosh"	"WT_mRNA-Seq"	25	189302
2014	"Guydosh"	"WT_mRNA-Seq"	26	269106
2014	"Guydosh"	"WT_mRNA-Seq"	27	311690
2014	"Guydosh"	"WT_mRNA-Seq"	28	317553
2014	"Guydosh"	"WT_mRNA-Seq"	29	323206
2014	"Guydosh"	"WT_mRNA-Seq"	30	333021
2014	"Guydosh"	"WT_mRNA-Seq"	31	366026
2014	"Guydosh"	"WT_mRNA-Seq"	32	393208
2014	"Guydosh"	"WT_mRNA-Seq"	33	360496
2014	"Guydosh"	"WT_mRNA-Seq"	34	413801
2014	"Guydosh"	"WT_mRNA-Seq"	35	430782
2014	"Guydosh"	"WT_mRNA-Seq"	36	438083
2014	"Guydosh"	"WT_mRNA-Seq"	37	431698
2014	"Guydosh"	"WT_mRNA-Seq"	38	433909
2014	"Guydosh"	"WT_mRNA-Seq"	39	436009
2014	"Guydosh"	"WT_mRNA-Seq"	40	432268
2014	"Guydosh"	"WT_mRNA-Seq"	41	441837
2014	"Guydosh"	"WT_mRNA-Seq"	42	476059
2014	"Guydosh"	"WT_mRNA-Seq"	43	586575
2014	"Guydosh"	"WT_mRNA-Seq"	44	711252
2014	"Guydosh"	"WT_mRNA-Seq"	45	748608
2014	"Guydosh"	"WT_mRNA-Seq"	46	720552
2014	"Guydosh"	"WT_mRNA-Seq"	47	665663
2014	"Guydosh"	"WT_mRNA-Seq"	48	610550
2014	"Guydosh"	"WT_mRNA-Seq"	49	620716
2014	"Guydosh"	"WT_mRNA-Seq"	50	714089
