"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	499	0	0.8452	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	498	0	0.8574	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	497	0	0.7825	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	496	0	1.0893	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	495	0	0.8643	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	494	0	1.0651	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	493	0	1.0325	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	492	0	0.8585	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	491	0	1.252	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	490	0	1.0986	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	489	0	1.1005	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	488	0	1.0226	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	487	0	0.9276	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	486	0	0.8609	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	485	0	1.12	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	484	0	0.8141	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	483	0	1.1381	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	482	0	0.9296	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	481	0	1.0375	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	480	0	0.9873	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	479	0	1.1352	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	478	0	0.9587	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	477	0	1.1308	0	100	"RPF"
"2014"	"Guydosh"	"dom34KO_glucose_starvation"	476	0	1.0829	0	100	"RPF"
