"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2014	"Lareau"	"Untreated_rep_2"	-20	92	5
2014	"Lareau"	"Untreated_rep_2"	-19	90	5
2014	"Lareau"	"Untreated_rep_2"	-18	74	5
2014	"Lareau"	"Untreated_rep_2"	-17	82	5
2014	"Lareau"	"Untreated_rep_2"	-16	87	5
2014	"Lareau"	"Untreated_rep_2"	-15	79	5
2014	"Lareau"	"Untreated_rep_2"	-14	86	5
2014	"Lareau"	"Untreated_rep_2"	-13	76	5
2014	"Lareau"	"Untreated_rep_2"	-12	98	5
2014	"Lareau"	"Untreated_rep_2"	-11	118	5
2014	"Lareau"	"Untreated_rep_2"	-10	140	5
2014	"Lareau"	"Untreated_rep_2"	-9	419	5
2014	"Lareau"	"Untreated_rep_2"	-8	2669	5
2014	"Lareau"	"Untreated_rep_2"	-7	3820	5
2014	"Lareau"	"Untreated_rep_2"	-6	455	5
2014	"Lareau"	"Untreated_rep_2"	-5	905	5
2014	"Lareau"	"Untreated_rep_2"	-4	1099	5
2014	"Lareau"	"Untreated_rep_2"	-3	332	5
2014	"Lareau"	"Untreated_rep_2"	-2	760	5
2014	"Lareau"	"Untreated_rep_2"	-1	765	5
2014	"Lareau"	"Untreated_rep_2"	0	378	5
2014	"Lareau"	"Untreated_rep_2"	1	1171	5
2014	"Lareau"	"Untreated_rep_2"	2	727	5
2014	"Lareau"	"Untreated_rep_2"	3	388	5
2014	"Lareau"	"Untreated_rep_2"	4	625	5
2014	"Lareau"	"Untreated_rep_2"	5	1309	5
2014	"Lareau"	"Untreated_rep_2"	6	586	5
2014	"Lareau"	"Untreated_rep_2"	7	692	5
2014	"Lareau"	"Untreated_rep_2"	8	951	5
2014	"Lareau"	"Untreated_rep_2"	9	377	5
2014	"Lareau"	"Untreated_rep_2"	10	901	5
2014	"Lareau"	"Untreated_rep_2"	11	974	5
2014	"Lareau"	"Untreated_rep_2"	12	387	5
2014	"Lareau"	"Untreated_rep_2"	13	906	5
2014	"Lareau"	"Untreated_rep_2"	14	1235	5
2014	"Lareau"	"Untreated_rep_2"	15	393	5
2014	"Lareau"	"Untreated_rep_2"	16	1120	5
2014	"Lareau"	"Untreated_rep_2"	17	1429	5
2014	"Lareau"	"Untreated_rep_2"	18	499	5
2014	"Lareau"	"Untreated_rep_2"	19	1287	5
2014	"Lareau"	"Untreated_rep_2"	20	1672	5
2014	"Lareau"	"Untreated_rep_2"	21	549	5
2014	"Lareau"	"Untreated_rep_2"	22	1370	5
2014	"Lareau"	"Untreated_rep_2"	23	1558	5
2014	"Lareau"	"Untreated_rep_2"	24	606	5
2014	"Lareau"	"Untreated_rep_2"	25	1463	5
2014	"Lareau"	"Untreated_rep_2"	-20	4579	3
2014	"Lareau"	"Untreated_rep_2"	-19	1667	3
2014	"Lareau"	"Untreated_rep_2"	-18	3940	3
2014	"Lareau"	"Untreated_rep_2"	-17	4635	3
2014	"Lareau"	"Untreated_rep_2"	-16	1976	3
2014	"Lareau"	"Untreated_rep_2"	-15	3745	3
2014	"Lareau"	"Untreated_rep_2"	-14	4411	3
2014	"Lareau"	"Untreated_rep_2"	-13	1959	3
2014	"Lareau"	"Untreated_rep_2"	-12	1919	3
2014	"Lareau"	"Untreated_rep_2"	-11	1654	3
2014	"Lareau"	"Untreated_rep_2"	-10	1422	3
2014	"Lareau"	"Untreated_rep_2"	-9	1220	3
2014	"Lareau"	"Untreated_rep_2"	-8	1372	3
2014	"Lareau"	"Untreated_rep_2"	-7	1544	3
2014	"Lareau"	"Untreated_rep_2"	-6	1505	3
2014	"Lareau"	"Untreated_rep_2"	-5	1130	3
2014	"Lareau"	"Untreated_rep_2"	-4	1208	3
2014	"Lareau"	"Untreated_rep_2"	-3	1182	3
2014	"Lareau"	"Untreated_rep_2"	-2	1106	3
2014	"Lareau"	"Untreated_rep_2"	-1	1091	3
2014	"Lareau"	"Untreated_rep_2"	0	1210	3
2014	"Lareau"	"Untreated_rep_2"	1	1581	3
2014	"Lareau"	"Untreated_rep_2"	2	1331	3
2014	"Lareau"	"Untreated_rep_2"	3	1067	3
2014	"Lareau"	"Untreated_rep_2"	4	1263	3
2014	"Lareau"	"Untreated_rep_2"	5	1270	3
2014	"Lareau"	"Untreated_rep_2"	6	1033	3
2014	"Lareau"	"Untreated_rep_2"	7	1093	3
2014	"Lareau"	"Untreated_rep_2"	8	1165	3
2014	"Lareau"	"Untreated_rep_2"	9	1128	3
2014	"Lareau"	"Untreated_rep_2"	10	983	3
2014	"Lareau"	"Untreated_rep_2"	11	929	3
2014	"Lareau"	"Untreated_rep_2"	12	921	3
2014	"Lareau"	"Untreated_rep_2"	13	888	3
2014	"Lareau"	"Untreated_rep_2"	14	997	3
2014	"Lareau"	"Untreated_rep_2"	15	940	3
2014	"Lareau"	"Untreated_rep_2"	16	865	3
2014	"Lareau"	"Untreated_rep_2"	17	946	3
2014	"Lareau"	"Untreated_rep_2"	18	832	3
2014	"Lareau"	"Untreated_rep_2"	19	811	3
2014	"Lareau"	"Untreated_rep_2"	20	833	3
2014	"Lareau"	"Untreated_rep_2"	21	831	3
2014	"Lareau"	"Untreated_rep_2"	22	836	3
2014	"Lareau"	"Untreated_rep_2"	23	850	3
2014	"Lareau"	"Untreated_rep_2"	24	751	3
2014	"Lareau"	"Untreated_rep_2"	25	720	3
