"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	15	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	16	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	17	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	18	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	19	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	20	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	21	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	22	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	23	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	24	88571
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	25	196674
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	26	339310
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	27	1592813
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	28	4817593
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	29	2782635
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	30	231635
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	31	8970
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	32	955
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	33	220
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	34	85
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	35	28
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	36	15
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	37	11
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	38	12
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	39	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	40	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	41	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	42	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	43	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	44	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	45	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	46	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	47	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	48	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	49	0
2014	"Gerashchenko"	"unstressed_100x_CHX_rep1"	50	0
