Position	Counts	End
-20	532	5
-19	473	5
-18	558	5
-17	586	5
-16	518	5
-15	3140	5
-14	856	5
-13	397	5
-12	465	5
-11	437	5
-10	391	5
-9	1464	5
-8	15251	5
-7	99342	5
-6	20133	5
-5	8691	5
-4	33425	5
-3	8090	5
-2	6888	5
-1	30268	5
0	7966	5
1	11846	5
2	38644	5
3	6492	5
4	7032	5
5	35644	5
6	7637	5
7	2549	5
8	21961	5
9	5190	5
10	4438	5
11	18473	5
12	4103	5
13	3505	5
14	14513	5
15	3761	5
16	2468	5
17	13283	5
18	3241	5
19	2686	5
20	9708	5
21	2349	5
22	2363	5
23	8372	5
24	2216	5
25	2146	5
-20	5530	3
-19	1137	3
-18	1214	3
-17	5764	3
-16	1156	3
-15	1662	3
-14	6481	3
-13	1464	3
-12	397	3
-11	252	3
-10	179	3
-9	132	3
-8	144	3
-7	110	3
-6	153	3
-5	85	3
-4	85	3
-3	122	3
-2	82	3
-1	75	3
0	101	3
1	100	3
2	219	3
3	192	3
4	281	3
5	149	3
6	216	3
7	108	3
8	49	3
9	59	3
10	69	3
11	368	3
12	226	3
13	66	3
14	77	3
15	86	3
16	94	3
17	81	3
18	124	3
19	189	3
20	90	3
21	76	3
22	92	3
23	74	3
24	82	3
25	92	3
