Position	Counts	End
-20	471	5
-19	458	5
-18	416	5
-17	361	5
-16	322	5
-15	394	5
-14	290	5
-13	329	5
-12	357	5
-11	281	5
-10	361	5
-9	1061	5
-8	6701	5
-7	45911	5
-6	15515	5
-5	8526	5
-4	26166	5
-3	11050	5
-2	10836	5
-1	21022	5
0	12096	5
1	17179	5
2	35017	5
3	8613	5
4	11855	5
5	38838	5
6	8618	5
7	1523	5
8	16694	5
9	10756	5
10	8180	5
11	15198	5
12	7505	5
13	5048	5
14	20227	5
15	7304	5
16	7007	5
17	18188	5
18	9955	5
19	7531	5
20	16156	5
21	7354	5
22	6086	5
23	16082	5
24	7539	5
25	5735	5
-20	13789	3
-19	6684	3
-18	4164	3
-17	13391	3
-16	6712	3
-15	11318	3
-14	41641	3
-13	16262	3
-12	4149	3
-11	4746	3
-10	3751	3
-9	3226	3
-8	3447	3
-7	2694	3
-6	2209	3
-5	3034	3
-4	1996	3
-3	1070	3
-2	873	3
-1	320	3
0	237	3
1	222	3
2	193	3
3	125	3
4	145	3
5	139	3
6	174	3
7	178	3
8	228	3
9	151	3
10	107	3
11	131	3
12	131	3
13	108	3
14	183	3
15	131	3
16	133	3
17	279	3
18	129	3
19	149	3
20	142	3
21	131	3
22	125	3
23	152	3
24	158	3
25	102	3
