ORF	Length	uATGs	FE_atg	FE_cap	utr	utr_gc	polyA	RPF
YAL001C	3.064	NA	-4.9	NA	NA	NA	21.4	1.523
YAL002W	3.105	1	-0.7	-7	136	0.3529	30.5	0.9794
YAL003W	2.314	0	0	-1.5	22	0.3636	23.7	3.613
YAL007C	2.332	0	-3.2	-9.4	76	0.3816	22.2	2.347
YAL008W	2.297	0	-1.4	-9.3	49	0.4082	28.7	2.342
YAL009W	2.413	0	-1.7	-18	26	0.3846	34.9	1.21
YAL010C	2.693	0	-0.4	-5.5	42	0.381	30.4	1.501
YAL011W	2.796	0	-0.3	-9	15	0.3333	33.9	1.363
YAL012W	2.595	0	0	-1.5	65	0.4	28.7	2.602
YAL013W	2.607	0	-2.8	-8	19	0.2632	30.2	1.78
YAL014C	2.407	1	-2.5	-13.3	49	0.4082	38.4	1.994
YAL015C	2.601	NA	0	NA	NA	NA	10.2	1.572
YAL016W	2.803	0	-1.2	-6.9	88	0.375	24.3	2.009
YAL017W	3.132	NA	-1.6	NA	NA	NA	0.7	1.393
YAL018C	2.512	NA	0	NA	NA	NA	NA	-0.6308
YAL019W	3.053	0	0	-13.4	111	0.3333	22	1.677
YAL020C	2.522	NA	-3.6	NA	NA	NA	NA	1.48
YAL021C	2.923	NA	-0.1	NA	NA	NA	31.1	1.818
YAL022C	2.713	0	-2.3	-11.7	17	0.2941	35.8	1.474
YAL023C	2.88	0	-0.9	-5.9	89	0.3708	23.9	2.127
YAL024C	3.157	NA	-1.3	NA	NA	NA	19.5	0.9198
YAL025C	2.486	0	-1.3	-7.2	24	0.3333	32.5	2.16
YAL026C	3.132	NA	-4.7	NA	NA	NA	NA	1.596
YAL027W	2.417	1	-3.3	-4.9	81	0.3704	31.3	1.549
YAL028W	2.723	NA	-0.9	NA	NA	NA	44.8	1.263
YAL029C	3.168	NA	0	NA	NA	NA	26.4	1.365
YAL030W	2.068	0	-3.1	-11	23	0.3478	24.2	2.383
YAL031C	2.881	NA	-0.2	NA	NA	NA	28.5	1.439
YAL032C	2.579	0	-5.7	-5	21	0.3333	37.4	1.458
YAL033W	2.238	NA	0	NA	NA	NA	27.7	1.975
YAL034C	2.616	NA	-1	NA	NA	NA	NA	1.88
YAL034W-A	2.461	0	-0.4	-9	45	0.3778	30.1	1.357
YAL035W	3.001	0	-0.7	-4	27	0.3704	21.4	2.338
YAL036C	2.567	NA	-2.6	NA	NA	NA	20.5	2.28
YAL037W	2.427	NA	-2.1	NA	NA	NA	NA	0.7286
YAL038W	2.699	0	0	-4	28	0.3929	19	4.055
YAL039C	2.43	0	0	-3.2	57	0.386	32	1.763
YAL040C	2.763	1	0	-8.8	322	0.3975	30.1	1.568
YAL041W	2.931	0	-0.9	-13.7	33	0.3939	21.1	1.687
YAL042W	2.618	0	0	-11.7	17	0.2941	26.9	2.313
YAL043C	2.895	NA	0	NA	NA	NA	3.3	1.666
YAL044C	2.23	0	0	-7.3	10	0.5	25.3	2.782
YAL044W-A	2.041	0	0	-12.7	2	1	34.2	2.665
YAL046C	2.072	NA	0	NA	NA	NA	NA	2.471
YAL047C	2.794	NA	0	NA	NA	NA	NA	1.392
YAL048C	2.821	0	-4	-13.2	2	1	NA	1.409
YAL049C	2.391	NA	0	NA	NA	NA	27.5	2.069
YAL051W	3.02	0	-0.3	-8.8	26	0.3846	33	1.594
YAL053W	2.894	NA	0	NA	NA	NA	29.3	2.041
YAL054C	2.853	NA	-0.4	NA	NA	NA	NA	0.9689
YAL055W	2.255	0	0	-3.4	1	1	30.4	1.862
YAL056W	2.944	NA	0	NA	NA	NA	22.9	1.27
YAL058W	2.701	NA	0	NA	NA	NA	28.8	1.749
YAL059W	2.326	NA	-1.9	NA	NA	NA	NA	1.903
YAL060W	2.582	NA	-2.1	NA	NA	NA	NA	2.203
YAL061W	2.62	NA	-1	NA	NA	NA	NA	1.596
YAL067C	2.773	NA	0	NA	NA	NA	NA	0.1176
YAR002C-A	2.34	NA	-0.3	NA	NA	NA	NA	2.677
YAR002W	2.732	0	-1.1	-3.9	43	0.3721	25.1	1.646
YAR003W	2.629	0	0	-11.5	86	0.3837	35.3	1.566
YAR007C	2.793	NA	0	NA	NA	NA	27	1.812
YAR008W	2.439	NA	-2.2	NA	NA	NA	28.2	1.237
YAR014C	2.851	0	-4.7	-11.8	151	0.3576	33.9	1.347
YAR015W	2.486	0	0	-12.6	104	0.3365	27.4	2.206
YAR018C	2.638	NA	-3.3	NA	NA	NA	NA	1.289
YAR019C	2.989	0	-2	-10.3	34	0.3824	20.6	1.322
YAR023C	2.253	NA	-2.2	NA	NA	NA	57	1.009
YAR027W	2.371	NA	0	NA	NA	NA	NA	2.279
YAR028W	2.369	NA	-4.5	NA	NA	NA	32.4	1.981
YAR029W	1.869	NA	0	NA	NA	NA	NA	-0.05502
YAR035W	2.837	NA	0	NA	NA	NA	NA	1.064
YAR042W	3.075	NA	0	NA	NA	NA	NA	1.667
YBL001C	2.017	0	-2.1	-9.2	62	0.4032	20.2	3.184
YBL002W	2.117	0	0	-2.8	24	0.3333	24.7	2.512
YBL004W	3.397	NA	-0.4	NA	NA	NA	22.5	1.641
YBL005W	2.989	NA	-3	NA	NA	NA	41.1	1.399
YBL006C	2.255	NA	-2.2	NA	NA	NA	30.8	2.207
YBL007C	3.095	0	-1.4	-11.9	50	0.42	28.5	1.704
YBL008W	2.924	NA	-4.6	NA	NA	NA	26.1	1.205
YBL008W-A	1.898	NA	-3.3	NA	NA	NA	NA	1.748
YBL009W	2.83	1	-2.2	-10.5	38	0.3947	32.1	1.159
YBL010C	2.447	0	-1.4	-14.4	3	0.6667	20.7	1.468
YBL011W	2.88	1	-1.9	-9.7	102	0.3431	19.2	1.404
YBL013W	2.603	0	-0.1	-3.5	67	0.3881	4.7	1.299
YBL014C	2.951	NA	-2.4	NA	NA	NA	NA	0.8517
YBL015W	2.721	0	0	-4.3	93	0.3548	21.5	1.95
YBL016W	2.548	NA	0	NA	NA	NA	NA	1.811
YBL017C	3.198	NA	-1.2	NA	NA	NA	NA	1.47
YBL018C	2.124	1	-0.1	-9.6	34	0.3824	27.9	2.234
YBL019W	2.716	0	-2.4	-13.3	33	0.3939	35.3	1.331
YBL020W	2.759	0	-1.5	-9.5	56	0.3929	40.4	1.255
YBL021C	2.158	0	-1.7	-7.1	48	0.3958	32.1	1.817
YBL022C	3.054	0	-1.3	-11.9	120	0.3583	19.7	1.999
YBL023C	2.939	NA	0	NA	NA	NA	NA	1.525
YBL024W	2.835	NA	-1.6	NA	NA	NA	28.7	1.951
YBL025W	2.161	0	0	-5.1	49	0.4082	NA	1.755
YBL026W	1.978	NA	-1.7	NA	NA	NA	30.5	2.28
YBL028C	2.025	0	-1.4	-6.9	28	0.3929	30	2.389
YBL029C-A	1.973	1	0	-7.6	118	0.3559	24.3	2.323
YBL029W	2.575	NA	0	NA	NA	NA	6.1	1.248
YBL030C	2.502	0	-0.7	-3.9	141	0.3546	23.3	2.806
YBL031W	2.529	0	0	-9.8	31	0.4194	37.4	1.297
YBL032W	2.581	NA	0	NA	NA	NA	21.4	1.703
YBL033C	2.538	0	0	-1.5	29	0.3793	27.6	2.032
YBL034C	3.18	NA	-6.4	NA	NA	NA	NA	1.151
YBL035C	2.848	NA	-1.6	NA	NA	NA	29.1	1.371
YBL036C	2.41	0	-2.4	-6.2	17	0.2941	32.9	2.23
YBL037W	3.011	NA	-0.6	NA	NA	NA	21.1	1.429
YBL038W	2.365	0	-1.6	-10.2	75	0.3733	25.9	2.137
YBL039C	2.763	NA	0	NA	NA	NA	27.6	2.283
YBL039W-B	1.771	0	-0.5	-11.4	73	0.3836	44.2	1.657
YBL040C	2.34	0	-2.1	-7.4	29	0.3793	24	2.38
YBL041W	2.382	0	-0.4	-8	32	0.4062	33.5	2.619
YBL042C	2.806	0	-1.6	-6.4	57	0.386	23.7	1.86
YBL043W	2.41	NA	-3	NA	NA	NA	NA	1.808
YBL044W	2.086	NA	-3.9	NA	NA	NA	NA	0.6057
YBL045C	2.66	0	0	-8	98	0.3571	24.5	2.418
YBL046W	2.644	0	-1.3	-8.5	9	0.5556	23.6	1.568
YBL047C	3.14	NA	0	NA	NA	NA	NA	1.969
YBL049W	2.14	0	-2.1	-6.2	206	0.3786	27.3	2.156
YBL050W	2.465	0	-1.4	-7.2	68	0.3824	29.8	2.293
YBL051C	2.825	0	-0.3	-8.6	64	0.4062	26	1.917
YBL052C	2.92	NA	-1.4	NA	NA	NA	30.1	0.5542
YBL054W	2.72	NA	-0.4	NA	NA	NA	NA	1.743
YBL055C	2.621	NA	0	NA	NA	NA	1.3	1.659
YBL056W	2.67	NA	0	NA	NA	NA	0.3	2.16
YBL057C	2.318	NA	-2.1	NA	NA	NA	NA	2.227
YBL058W	2.626	0	0	-9.3	42	0.381	29.5	2.247
YBL059C-A	2.037	NA	0	NA	NA	NA	NA	1.943
YBL059W	2.286	NA	-2.4	NA	NA	NA	26.9	1.594
YBL060W	2.837	NA	-0.2	NA	NA	NA	36.9	1.223
YBL061C	2.843	0	0	-8.6	101	0.3465	23.4	1.421
YBL063W	3.046	0	-1.4	-10.5	18	0.2778	27.6	0.9935
YBL064C	2.417	0	-0.3	-8.8	13	0.3846	26.8	2.776
YBL066C	3.06	1	-3.4	-11.6	68	0.3824	26.6	1.043
YBL067C	2.873	0	-3.2	-8.9	268	0.3694	34.8	1.454
YBL068W	2.513	NA	-1.5	NA	NA	NA	30.1	1.954
YBL069W	2.632	NA	-1.8	NA	NA	NA	34.1	1.723
YBL071C-B	1.505	NA	-1.6	NA	NA	NA	NA	1.516
YBL071W-A	1.914	0	-0.2	-4.6	44	0.3636	37	2.903
YBL074C	2.55	0	-2.8	-9.2	15	0.3333	NA	1.665
YBL075C	2.812	NA	-0.2	NA	NA	NA	43.1	1.14
YBL076C	3.03	0	-1.1	-9.3	18	0.2778	21	2.674
YBL078C	2.068	NA	0	NA	NA	NA	6.5	2.414
YBL079W	3.177	0	-0.3	-9.7	95	0.3579	25.8	1.377
YBL080C	2.733	0	-1.2	-12	17	0.2941	30.3	1.318
YBL082C	2.661	NA	0	NA	NA	NA	33	1.754
YBL085W	2.991	0	0	-4.3	209	0.3828	19.3	1.286
YBL086C	2.668	NA	-2.2	NA	NA	NA	NA	1.555
YBL088C	3.445	NA	0	NA	NA	NA	42.1	0.6645
YBL089W	2.662	NA	-1.7	NA	NA	NA	NA	1.673
YBL090W	2.248	0	0	-6.3	32	0.4062	32.2	1.999
YBL091C	2.624	0	-7.4	-8.6	32	0.4062	26.6	2.13
YBL091C-A	2.243	0	0	-10.9	14	0.3571	25	1.951
YBL092W	2.114	10	0	-5.6	366	0.4071	19.4	3.738
YBL093C	2.342	0	0	-5.7	81	0.3704	31.1	2.345
YBL095W	2.431	2	-2.3	-7.4	45	0.3778	38.9	1.724
YBL097W	2.877	NA	-1.7	NA	NA	NA	NA	1.174
YBL098W	2.663	0	-4.2	-11.8	31	0.4194	26.3	1.293
YBL099W	2.736	NA	0	NA	NA	NA	0.8	2.417
YBL101C	3.048	NA	-4.2	NA	NA	NA	NA	1.556
YBL102W	2.332	0	0	-13	107	0.3271	26.5	2.366
YBL103C	2.687	NA	-3.7	NA	NA	NA	0	1.544
YBL104C	3.016	0	0	-10.8	26	0.3846	23.7	1.151
YBL105C	3.061	NA	0	NA	NA	NA	NA	1.061
YBL106C	3.004	NA	0	NA	NA	NA	19.5	0.3535
YBL107C	2.292	0	0	-7.9	1	1	32.7	2.081
YBR001C	2.892	NA	-1.8	NA	NA	NA	NA	1.774
YBR002C	2.456	0	0	-10.3	1	1	29.5	1.709
YBR003W	2.675	0	-6.9	-14.7	30	0.4	21.4	1.674
YBR004C	2.636	0	0	-6.6	17	0.2941	36.5	1.661
YBR005W	2.328	0	0	-5.8	36	0.4167	37.7	1.99
YBR006W	2.696	NA	0	NA	NA	NA	NA	1.959
YBR007C	2.867	NA	-4.6	NA	NA	NA	23.1	1.475
YBR008C	2.739	4	-2.3	-8.4	219	0.379	52.6	0.3813
YBR011C	2.458	0	-0.7	-4.2	32	0.4062	29.9	3.283
YBR013C	2.111	NA	-1.3	NA	NA	NA	NA	2.167
YBR014C	2.307	NA	-0.8	NA	NA	NA	NA	2.326
YBR015C	2.776	0	0	-9.4	94	0.3617	26.1	1.858
YBR016W	2.107	NA	-0.6	NA	NA	NA	26.7	2.312
YBR017C	2.963	NA	-1.9	NA	NA	NA	29.2	1.972
YBR018C	2.563	NA	-1	NA	NA	NA	NA	0.466
YBR019C	2.844	NA	-1.9	NA	NA	NA	NA	0.7962
YBR020W	2.723	NA	-0.4	NA	NA	NA	NA	-0.1343
YBR021W	2.801	NA	-4.3	NA	NA	NA	NA	1.404
YBR022W	2.248	0	-0.5	-4.3	15	0.3333	33.1	2.012
YBR023C	3.066	NA	-2	NA	NA	NA	21.2	1.299
YBR024W	2.479	NA	-0.5	NA	NA	NA	19.8	1.781
YBR025C	2.595	0	0	-4.8	22	0.3636	25.1	2.996
YBR026C	2.58	0	0	-3.2	4	0.75	26.6	2.192
