Position	Counts	End
-20	1475	5
-19	1285	5
-18	1309	5
-17	1246	5
-16	1336	5
-15	1233	5
-14	1024	5
-13	1125	5
-12	1046	5
-11	2998	5
-10	39583	5
-9	178939	5
-8	245433	5
-7	125371	5
-6	52734	5
-5	45737	5
-4	33497	5
-3	36010	5
-2	50411	5
-1	31508	5
0	52516	5
1	53452	5
2	26423	5
3	67916	5
4	27227	5
5	73234	5
6	22540	5
7	25973	5
8	25165	5
9	37227	5
10	40340	5
11	20868	5
12	26747	5
13	37786	5
14	23128	5
15	22698	5
16	35276	5
17	19914	5
18	22530	5
19	27989	5
20	16770	5
21	23499	5
22	27040	5
23	15917	5
24	19042	5
25	25247	5
-20	7069	3
-19	11115	3
-18	12844	3
-17	5838	3
-16	4827	3
-15	5596	3
-14	2020	3
-13	444	3
-12	191	3
-11	201	3
-10	167	3
-9	173	3
-8	159	3
-7	143	3
-6	123	3
-5	150	3
-4	140	3
-3	89	3
-2	146	3
-1	164	3
0	151	3
1	103	3
2	103	3
3	100	3
4	127	3
5	117	3
6	81	3
7	94	3
8	89	3
9	72	3
10	87	3
11	85	3
12	70	3
13	95	3
14	136	3
15	190	3
16	254	3
17	131	3
18	83	3
19	112	3
20	92	3
21	106	3
22	114	3
23	125	3
24	122	3
25	98	3
