"Year"	"Author"	"Dataset"	"key"	"value"
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	15	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	16	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	17	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	18	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	19	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	20	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	21	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	22	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	23	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	24	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	25	8897
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	26	12409
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	27	23305
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	28	51383
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	29	225156
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	30	1069733
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	31	2545415
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	32	3197753
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	33	1908563
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	34	228618
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	35	12244
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	36	1480
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	37	204
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	38	24
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	39	1
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	40	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	41	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	42	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	43	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	44	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	45	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	46	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	47	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	48	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	49	0
2015	"Nedialkova"	"WT_ribo_tEKQ_rep2"	50	0
