Position	Counts	End
-20	765	5
-19	794	5
-18	867	5
-17	922	5
-16	998	5
-15	1042	5
-14	889	5
-13	982	5
-12	993	5
-11	3440	5
-10	45557	5
-9	204113	5
-8	321957	5
-7	162998	5
-6	40884	5
-5	50715	5
-4	34304	5
-3	26937	5
-2	41709	5
-1	24821	5
0	31945	5
1	43908	5
2	20924	5
3	52201	5
4	20170	5
5	52640	5
6	14187	5
7	18828	5
8	18820	5
9	21564	5
10	30575	5
11	15728	5
12	15420	5
13	28629	5
14	18933	5
15	13724	5
16	26690	5
17	16952	5
18	15402	5
19	23088	5
20	13810	5
21	16303	5
22	24033	5
23	14184	5
24	13681	5
25	22154	5
-20	9290	3
-19	10132	3
-18	14844	3
-17	7864	3
-16	4927	3
-15	7886	3
-14	4673	3
-13	705	3
-12	287	3
-11	273	3
-10	239	3
-9	212	3
-8	219	3
-7	140	3
-6	115	3
-5	148	3
-4	131	3
-3	100	3
-2	139	3
-1	112	3
0	130	3
1	118	3
2	77	3
3	111	3
4	83	3
5	103	3
6	86	3
7	94	3
8	74	3
9	64	3
10	62	3
11	74	3
12	58	3
13	63	3
14	78	3
15	98	3
16	126	3
17	69	3
18	52	3
19	73	3
20	57	3
21	63	3
22	89	3
23	67	3
24	64	3
25	67	3
