Position	Counts	End
-20	817	5
-19	745	5
-18	815	5
-17	841	5
-16	952	5
-15	930	5
-14	909	5
-13	812	5
-12	873	5
-11	911	5
-10	876	5
-9	862	5
-8	917	5
-7	908	5
-6	965	5
-5	836	5
-4	877	5
-3	964	5
-2	888	5
-1	871	5
0	884	5
1	1029	5
2	1092	5
3	899	5
4	852	5
5	1113	5
6	1301	5
7	671	5
8	871	5
9	813	5
10	1003	5
11	886	5
12	864	5
13	916	5
14	911	5
15	863	5
16	950	5
17	1009	5
18	953	5
19	847	5
20	905	5
21	892	5
22	971	5
23	983	5
24	846	5
25	935	5
-20	1202	3
-19	1096	3
-18	1023	3
-17	1138	3
-16	1047	3
-15	1233	3
-14	997	3
-13	1071	3
-12	1077	3
-11	1047	3
-10	1065	3
-9	1062	3
-8	1076	3
-7	1092	3
-6	1015	3
-5	1182	3
-4	1072	3
-3	923	3
-2	1190	3
-1	1076	3
0	1101	3
1	1162	3
2	1330	3
3	1161	3
4	1306	3
5	1121	3
6	1219	3
7	1133	3
8	1223	3
9	1211	3
10	1191	3
11	1355	3
12	1302	3
13	1199	3
14	1162	3
15	1098	3
16	1133	3
17	1090	3
18	1201	3
19	1209	3
20	1251	3
21	1212	3
22	1221	3
23	1264	3
24	1216	3
25	1163	3
