Position	Counts	End
-20	3684	5
-19	5016	5
-18	4306	5
-17	4604	5
-16	4877	5
-15	4927	5
-14	4429	5
-13	5245	5
-12	5390	5
-11	5598	5
-10	5395	5
-9	5730	5
-8	5852	5
-7	6779	5
-6	6488	5
-5	5778	5
-4	7640	5
-3	7993	5
-2	7501	5
-1	7527	5
0	7145	5
1	10324	5
2	10287	5
3	8187	5
4	9633	5
5	13127	5
6	6588	5
7	2436	5
8	3902	5
9	5686	5
10	8021	5
11	8892	5
12	7515	5
13	7287	5
14	10223	5
15	8076	5
16	11079	5
17	11786	5
18	9541	5
19	10134	5
20	11364	5
21	8839	5
22	9142	5
23	9988	5
24	9063	5
25	10166	5
-20	11012	3
-19	10036	3
-18	9377	3
-17	10227	3
-16	10361	3
-15	9789	3
-14	9333	3
-13	8501	3
-12	8635	3
-11	9347	3
-10	8627	3
-9	9275	3
-8	8870	3
-7	8499	3
-6	8549	3
-5	9320	3
-4	7995	3
-3	6677	3
-2	9931	3
-1	8965	3
0	9979	3
1	10648	3
2	14110	3
3	6152	3
4	6185	3
5	6640	3
6	7572	3
7	7799	3
8	8174	3
9	6585	3
10	7207	3
11	7884	3
12	7480	3
13	7868	3
14	7531	3
15	7771	3
16	7041	3
17	7975	3
18	7457	3
19	7009	3
20	7248	3
21	7611	3
22	6802	3
23	6992	3
24	7311	3
25	7331	3
