Position	Counts	End
-20	2655	5
-19	1380	5
-18	1458	5
-17	1454	5
-16	1195	5
-15	1241	5
-14	953	5
-13	1299	5
-12	1197	5
-11	915	5
-10	1051	5
-9	2674	5
-8	16860	5
-7	35137	5
-6	8399	5
-5	8622	5
-4	12837	5
-3	4386	5
-2	6553	5
-1	11173	5
0	3721	5
1	7938	5
2	20086	5
3	4244	5
4	3293	5
5	37581	5
6	1394	5
7	5076	5
8	11726	5
9	3436	5
10	6360	5
11	8526	5
12	2791	5
13	5042	5
14	9395	5
15	2633	5
16	6934	5
17	8573	5
18	2555	5
19	4638	5
20	9375	5
21	2675	5
22	5520	5
23	7344	5
24	2565	5
25	5474	5
-20	1791	3
-19	631	3
-18	1795	3
-17	2531	3
-16	866	3
-15	1070	3
-14	1016	3
-13	510	3
-12	102	3
-11	91	3
-10	102	3
-9	49	3
-8	41	3
-7	77	3
-6	40	3
-5	40	3
-4	73	3
-3	45	3
-2	67	3
-1	72	3
0	66	3
1	45	3
2	65	3
3	61	3
4	71	3
5	75	3
6	64	3
7	55	3
8	59	3
9	79	3
10	66	3
11	80	3
12	91	3
13	65	3
14	70	3
15	100	3
16	64	3
17	88	3
18	78	3
19	76	3
20	92	3
21	63	3
22	110	3
23	115	3
24	85	3
25	117	3
