Position	Counts	End
-20	205	5
-19	218	5
-18	188	5
-17	190	5
-16	165	5
-15	165	5
-14	162	5
-13	142	5
-12	185	5
-11	130	5
-10	384	5
-9	2063	5
-8	13682	5
-7	54457	5
-6	9975	5
-5	6749	5
-4	14591	5
-3	5935	5
-2	6414	5
-1	11196	5
0	5895	5
1	9074	5
2	12823	5
3	3925	5
4	4730	5
5	18277	5
6	4347	5
7	985	5
8	8956	5
9	2962	5
10	6262	5
11	7516	5
12	3227	5
13	3804	5
14	9113	5
15	2597	5
16	4425	5
17	9220	5
18	3382	5
19	4586	5
20	7977	5
21	3194	5
22	5181	5
23	8728	5
24	3203	5
25	4163	5
-20	8319	3
-19	2858	3
-18	4123	3
-17	7451	3
-16	3539	3
-15	10916	3
-14	14886	3
-13	3131	3
-12	1265	3
-11	1295	3
-10	1138	3
-9	1097	3
-8	978	3
-7	974	3
-6	779	3
-5	801	3
-4	580	3
-3	351	3
-2	411	3
-1	313	3
0	170	3
1	90	3
2	72	3
3	47	3
4	43	3
5	39	3
6	26	3
7	32	3
8	52	3
9	34	3
10	29	3
11	27	3
12	28	3
13	22	3
14	29	3
15	24	3
16	26	3
17	31	3
18	23	3
19	19	3
20	27	3
21	23	3
22	29	3
23	20	3
24	15	3
25	18	3
