Position	Counts	End
-20	1005	5
-19	817	5
-18	870	5
-17	831	5
-16	729	5
-15	721	5
-14	671	5
-13	622	5
-12	680	5
-11	791	5
-10	5212	5
-9	24014	5
-8	44784	5
-7	26762	5
-6	12469	5
-5	20369	5
-4	12798	5
-3	7929	5
-2	15835	5
-1	10317	5
0	11594	5
1	16960	5
2	7786	5
3	16321	5
4	7560	5
5	21083	5
6	4871	5
7	7750	5
8	8315	5
9	8542	5
10	13275	5
11	7775	5
12	6077	5
13	13541	5
14	9415	5
15	6691	5
16	12766	5
17	9685	5
18	7481	5
19	12978	5
20	8638	5
21	8139	5
22	12914	5
23	8928	5
24	7641	5
25	13024	5
-20	12489	3
-19	10627	3
-18	15559	3
-17	11823	3
-16	22739	3
-15	44391	3
-14	31950	3
-13	5636	3
-12	3276	3
-11	2913	3
-10	2629	3
-9	2285	3
-8	2467	3
-7	1513	3
-6	1237	3
-5	1022	3
-4	1021	3
-3	630	3
-2	820	3
-1	759	3
0	921	3
1	800	3
2	458	3
3	490	3
4	501	3
5	492	3
6	425	3
7	394	3
8	402	3
9	335	3
10	309	3
11	257	3
12	294	3
13	321	3
14	374	3
15	311	3
16	279	3
17	247	3
18	258	3
19	264	3
20	227	3
21	234	3
22	255	3
23	243	3
24	228	3
25	197	3
