Position	Counts	End
-20	848	5
-19	913	5
-18	821	5
-17	921	5
-16	977	5
-15	918	5
-14	787	5
-13	898	5
-12	882	5
-11	3139	5
-10	33497	5
-9	136973	5
-8	155544	5
-7	84355	5
-6	45165	5
-5	34367	5
-4	23337	5
-3	29517	5
-2	35206	5
-1	23269	5
0	42683	5
1	31854	5
2	19540	5
3	58024	5
4	18025	5
5	56932	5
6	14225	5
7	19402	5
8	17904	5
9	26937	5
10	25728	5
11	13588	5
12	21110	5
13	24015	5
14	15395	5
15	16955	5
16	22313	5
17	13163	5
18	17585	5
19	18129	5
20	11425	5
21	19252	5
22	17795	5
23	10514	5
24	15616	5
25	17110	5
-20	4732	3
-19	8538	3
-18	8637	3
-17	3405	3
-16	4959	3
-15	5128	3
-14	1468	3
-13	323	3
-12	150	3
-11	162	3
-10	186	3
-9	128	3
-8	116	3
-7	122	3
-6	105	3
-5	140	3
-4	125	3
-3	62	3
-2	110	3
-1	110	3
0	128	3
1	78	3
2	50	3
3	70	3
4	69	3
5	86	3
6	64	3
7	66	3
8	88	3
9	67	3
10	82	3
11	62	3
12	72	3
13	63	3
14	85	3
15	96	3
16	96	3
17	69	3
18	64	3
19	43	3
20	52	3
21	66	3
22	61	3
23	68	3
24	77	3
25	44	3
