Position	Counts	End
-20	534	5
-19	529	5
-18	455	5
-17	723	5
-16	823	5
-15	779	5
-14	509	5
-13	671	5
-12	700	5
-11	2479	5
-10	32473	5
-9	158665	5
-8	262709	5
-7	142463	5
-6	32297	5
-5	32472	5
-4	22980	5
-3	16966	5
-2	28889	5
-1	18150	5
0	22281	5
1	26250	5
2	14286	5
3	31388	5
4	14356	5
5	36181	5
6	5596	5
7	7219	5
8	12295	5
9	13003	5
10	17664	5
11	9137	5
12	9451	5
13	16225	5
14	11578	5
15	8049	5
16	16360	5
17	10515	5
18	9341	5
19	14027	5
20	8450	5
21	10527	5
22	14317	5
23	9045	5
24	8990	5
25	14057	5
-20	6078	3
-19	7778	3
-18	9824	3
-17	4964	3
-16	2588	3
-15	3729	3
-14	1688	3
-13	346	3
-12	146	3
-11	161	3
-10	147	3
-9	107	3
-8	177	3
-7	103	3
-6	77	3
-5	88	3
-4	116	3
-3	80	3
-2	80	3
-1	107	3
0	151	3
1	156	3
2	59	3
3	77	3
4	62	3
5	91	3
6	53	3
7	95	3
8	42	3
9	75	3
10	75	3
11	51	3
12	85	3
13	70	3
14	94	3
15	61	3
16	115	3
17	97	3
18	73	3
19	74	3
20	58	3
21	50	3
22	74	3
23	68	3
24	70	3
25	44	3
