Position	Counts	End
-20	52	5
-19	46	5
-18	50	5
-17	57	5
-16	57	5
-15	56	5
-14	44	5
-13	51	5
-12	33	5
-11	63	5
-10	299	5
-9	1725	5
-8	5693	5
-7	6082	5
-6	3084	5
-5	3893	5
-4	6252	5
-3	3999	5
-2	3192	5
-1	2718	5
0	3484	5
1	7830	5
2	6522	5
3	2806	5
4	6213	5
5	6054	5
6	3795	5
7	1253	5
8	1797	5
9	1865	5
10	3875	5
11	2777	5
12	2153	5
13	2575	5
14	3530	5
15	1899	5
16	3301	5
17	2794	5
18	4383	5
19	3771	5
20	3423	5
21	2426	5
22	3580	5
23	3439	5
24	2729	5
25	3901	5
-20	3644	3
-19	1986	3
-18	3164	3
-17	2999	3
-16	1169	3
-15	1554	3
-14	1463	3
-13	817	3
-12	550	3
-11	661	3
-10	328	3
-9	306	3
-8	226	3
-7	161	3
-6	97	3
-5	97	3
-4	69	3
-3	38	3
-2	36	3
-1	35	3
0	34	3
1	46	3
2	65	3
3	19	3
4	17	3
5	16	3
6	19	3
7	10	3
8	17	3
9	10	3
10	10	3
11	15	3
12	9	3
13	8	3
14	12	3
15	8	3
16	10	3
17	13	3
18	4	3
19	5	3
20	8	3
21	6	3
22	9	3
23	9	3
24	7	3
25	9	3
