Position	Counts	End
-20	1609	5
-19	1505	5
-18	1953	5
-17	1602	5
-16	1640	5
-15	1768	5
-14	1593	5
-13	1507	5
-12	1566	5
-11	1115	5
-10	1222	5
-9	7895	5
-8	172037	5
-7	223425	5
-6	23388	5
-5	37335	5
-4	47807	5
-3	12103	5
-2	31611	5
-1	37456	5
0	7795	5
1	50102	5
2	42876	5
3	6630	5
4	35936	5
5	62809	5
6	10026	5
7	40429	5
8	46015	5
9	9647	5
10	40294	5
11	48392	5
12	7932	5
13	35742	5
14	51143	5
15	7575	5
16	35073	5
17	52861	5
18	7890	5
19	34541	5
20	46975	5
21	7509	5
22	37552	5
23	50131	5
24	8228	5
25	34623	5
-20	20418	3
-19	2755	3
-18	15719	3
-17	22388	3
-16	2546	3
-15	7497	3
-14	9652	3
-13	1276	3
-12	473	3
-11	456	3
-10	341	3
-9	283	3
-8	276	3
-7	212	3
-6	181	3
-5	155	3
-4	131	3
-3	209	3
-2	136	3
-1	156	3
0	141	3
1	152	3
2	128	3
3	125	3
4	96	3
5	111	3
6	81	3
7	96	3
8	121	3
9	116	3
10	96	3
11	92	3
12	87	3
13	116	3
14	115	3
15	123	3
16	121	3
17	117	3
18	110	3
19	110	3
20	105	3
21	110	3
22	119	3
23	96	3
24	127	3
25	94	3
