Position	Counts	End
-20	783	5
-19	816	5
-18	922	5
-17	911	5
-16	977	5
-15	1045	5
-14	851	5
-13	978	5
-12	1006	5
-11	3574	5
-10	44507	5
-9	187053	5
-8	336778	5
-7	183623	5
-6	48637	5
-5	58326	5
-4	48346	5
-3	31995	5
-2	46920	5
-1	28583	5
0	31991	5
1	48883	5
2	25135	5
3	51901	5
4	24630	5
5	64708	5
6	15347	5
7	16681	5
8	19038	5
9	21193	5
10	31798	5
11	17424	5
12	15872	5
13	31638	5
14	22461	5
15	14207	5
16	28281	5
17	19134	5
18	16269	5
19	25069	5
20	16586	5
21	15766	5
22	24904	5
23	15954	5
24	13599	5
25	23226	5
-20	10233	3
-19	9265	3
-18	13919	3
-17	8592	3
-16	4362	3
-15	7014	3
-14	4727	3
-13	819	3
-12	334	3
-11	428	3
-10	253	3
-9	196	3
-8	207	3
-7	121	3
-6	118	3
-5	108	3
-4	131	3
-3	77	3
-2	117	3
-1	85	3
0	113	3
1	149	3
2	83	3
3	103	3
4	75	3
5	88	3
6	93	3
7	72	3
8	91	3
9	63	3
10	62	3
11	65	3
12	64	3
13	47	3
14	100	3
15	84	3
16	172	3
17	84	3
18	69	3
19	70	3
20	55	3
21	66	3
22	66	3
23	63	3
24	79	3
25	55	3
