Position	Counts	End
-20	1393	5
-19	1398	5
-18	1367	5
-17	1412	5
-16	1508	5
-15	1410	5
-14	1157	5
-13	1242	5
-12	1331	5
-11	3193	5
-10	43094	5
-9	216625	5
-8	344690	5
-7	174370	5
-6	55425	5
-5	52433	5
-4	36700	5
-3	34514	5
-2	53424	5
-1	31351	5
0	46741	5
1	57959	5
2	27910	5
3	63396	5
4	28769	5
5	72075	5
6	20470	5
7	26205	5
8	24320	5
9	32145	5
10	38965	5
11	20041	5
12	22360	5
13	36250	5
14	22033	5
15	19195	5
16	32892	5
17	19585	5
18	19072	5
19	27198	5
20	16422	5
21	19701	5
22	26673	5
23	15727	5
24	16915	5
25	25316	5
-20	8549	3
-19	11503	3
-18	15163	3
-17	7446	3
-16	6025	3
-15	7745	3
-14	3044	3
-13	572	3
-12	283	3
-11	284	3
-10	264	3
-9	175	3
-8	167	3
-7	172	3
-6	154	3
-5	170	3
-4	185	3
-3	112	3
-2	126	3
-1	174	3
0	192	3
1	125	3
2	90	3
3	96	3
4	113	3
5	109	3
6	94	3
7	101	3
8	98	3
9	85	3
10	95	3
11	76	3
12	92	3
13	68	3
14	124	3
15	197	3
16	236	3
17	135	3
18	76	3
19	98	3
20	86	3
21	104	3
22	85	3
23	97	3
24	100	3
25	88	3
