Position	Counts	End
-20	8343	5
-19	10662	5
-18	11567	5
-17	13031	5
-16	16241	5
-15	12618	5
-14	13118	5
-13	13050	5
-12	13067	5
-11	14506	5
-10	13460	5
-9	14033	5
-8	13127	5
-7	14162	5
-6	13676	5
-5	13309	5
-4	13172	5
-3	13105	5
-2	12527	5
-1	12276	5
0	11796	5
1	12695	5
2	12990	5
3	15426	5
4	10602	5
5	13089	5
6	15452	5
7	7222	5
8	8112	5
9	10571	5
10	12983	5
11	12313	5
12	12233	5
13	12787	5
14	14070	5
15	11861	5
16	13518	5
17	12108	5
18	12238	5
19	12895	5
20	11136	5
21	12103	5
22	12626	5
23	10727	5
24	11386	5
25	11259	5
-20	21989	3
-19	22817	3
-18	22470	3
-17	19762	3
-16	22565	3
-15	24793	3
-14	20037	3
-13	20109	3
-12	20708	3
-11	19464	3
-10	20510	3
-9	22891	3
-8	20858	3
-7	20924	3
-6	22781	3
-5	20921	3
-4	21622	3
-3	21179	3
-2	23204	3
-1	23168	3
0	26168	3
1	26591	3
2	24179	3
3	25261	3
4	28177	3
5	26190	3
6	25815	3
7	26844	3
8	25466	3
9	24234	3
10	25570	3
11	24642	3
12	26889	3
13	27176	3
14	27758	3
15	29246	3
16	28294	3
17	28523	3
18	27958	3
19	28058	3
20	27014	3
21	27623	3
22	28008	3
23	28884	3
24	29495	3
25	30916	3
