Position	Counts	End
-20	758	5
-19	834	5
-18	865	5
-17	694	5
-16	705	5
-15	718	5
-14	646	5
-13	755	5
-12	638	5
-11	554	5
-10	1238	5
-9	5678	5
-8	17146	5
-7	11568	5
-6	3814	5
-5	7774	5
-4	6872	5
-3	5490	5
-2	8283	5
-1	6555	5
0	5532	5
1	10562	5
2	5919	5
3	6663	5
4	10745	5
5	12827	5
6	9964	5
7	5024	5
8	5848	5
9	3987	5
10	10570	5
11	6374	5
12	3946	5
13	8288	5
14	7139	5
15	3790	5
16	8743	5
17	6443	5
18	3923	5
19	9002	5
20	6087	5
21	4205	5
22	9325	5
23	6303	5
24	4189	5
25	8308	5
-20	2378	3
-19	1478	3
-18	3670	3
-17	2598	3
-16	1125	3
-15	1487	3
-14	937	3
-13	438	3
-12	340	3
-11	383	3
-10	240	3
-9	164	3
-8	143	3
-7	86	3
-6	75	3
-5	60	3
-4	57	3
-3	49	3
-2	46	3
-1	65	3
0	73	3
1	69	3
2	60	3
3	38	3
4	65	3
5	66	3
6	45	3
7	48	3
8	63	3
9	55	3
10	66	3
11	78	3
12	70	3
13	61	3
14	71	3
15	105	3
16	89	3
17	94	3
18	85	3
19	88	3
20	102	3
21	123	3
22	94	3
23	82	3
24	100	3
25	94	3
