Position	Counts	End
-20	248	5
-19	336	5
-18	258	5
-17	284	5
-16	263	5
-15	7522	5
-14	780	5
-13	231	5
-12	233	5
-11	190	5
-10	200	5
-9	653	5
-8	5412	5
-7	59598	5
-6	17710	5
-5	4718	5
-4	20119	5
-3	6323	5
-2	3015	5
-1	14557	5
0	5742	5
1	5251	5
2	20377	5
3	4230	5
4	3335	5
5	16753	5
6	4480	5
7	904	5
8	9139	5
9	3200	5
10	1596	5
11	6872	5
12	2336	5
13	1086	5
14	5115	5
15	2210	5
16	1140	5
17	5174	5
18	1661	5
19	878	5
20	3744	5
21	1120	5
22	815	5
23	3130	5
24	1178	5
25	854	5
-20	2572	3
-19	862	3
-18	517	3
-17	2436	3
-16	916	3
-15	768	3
-14	3522	3
-13	1310	3
-12	398	3
-11	238	3
-10	85	3
-9	107	3
-8	69	3
-7	60	3
-6	182	3
-5	80	3
-4	77	3
-3	72	3
-2	51	3
-1	37	3
0	56	3
1	151	3
2	385	3
3	324	3
4	513	3
5	196	3
6	366	3
7	89	3
8	42	3
9	43	3
10	66	3
11	941	3
12	475	3
13	54	3
14	68	3
15	115	3
16	96	3
17	42	3
18	217	3
19	290	3
20	114	3
21	53	3
22	29	3
23	60	3
24	47	3
25	125	3
