Position	Counts	End
-20	1586	5
-19	832	5
-18	555	5
-17	613	5
-16	654	5
-15	5580	5
-14	8349	5
-13	602	5
-12	624	5
-11	449	5
-10	870	5
-9	2101	5
-8	19165	5
-7	142842	5
-6	23934	5
-5	9380	5
-4	37797	5
-3	8180	5
-2	5891	5
-1	42815	5
0	7699	5
1	10516	5
2	37151	5
3	5828	5
4	3184	5
5	38259	5
6	10242	5
7	3215	5
8	31844	5
9	8321	5
10	6430	5
11	28667	5
12	5333	5
13	5225	5
14	28017	5
15	5335	5
16	5585	5
17	23975	5
18	5241	5
19	4602	5
20	22617	5
21	5398	5
22	5591	5
23	24699	5
24	5240	5
25	5400	5
-20	13795	3
-19	2539	3
-18	2351	3
-17	11808	3
-16	2081	3
-15	1799	3
-14	3533	3
-13	819	3
-12	217	3
-11	200	3
-10	189	3
-9	167	3
-8	144	3
-7	129	3
-6	166	3
-5	151	3
-4	119	3
-3	205	3
-2	168	3
-1	268	3
0	133	3
1	246	3
2	637	3
3	2021	3
4	4665	3
5	2990	3
6	5154	3
7	373	3
8	141	3
9	224	3
10	344	3
11	6045	3
12	727	3
13	273	3
14	1060	3
15	362	3
16	1023	3
17	595	3
18	232	3
19	1554	3
20	682	3
21	149	3
22	244	3
23	309	3
24	133	3
25	230	3
