Position	Counts	End
-20	32228	5
-19	41270	5
-18	37264	5
-17	36701	5
-16	39262	5
-15	34173	5
-14	33160	5
-13	35617	5
-12	32645	5
-11	37780	5
-10	34812	5
-9	35418	5
-8	41042	5
-7	58626	5
-6	39783	5
-5	36161	5
-4	41763	5
-3	37862	5
-2	36767	5
-1	41749	5
0	33863	5
1	39499	5
2	43794	5
3	37417	5
4	29457	5
5	48191	5
6	52926	5
7	23765	5
8	43819	5
9	31365	5
10	43712	5
11	40928	5
12	36132	5
13	37542	5
14	43684	5
15	34731	5
16	39486	5
17	42795	5
18	36373	5
19	39029	5
20	41812	5
21	35502	5
22	39364	5
23	42213	5
24	36741	5
25	37225	5
-20	40105	3
-19	39082	3
-18	37969	3
-17	39758	3
-16	40640	3
-15	40389	3
-14	36260	3
-13	35168	3
-12	33618	3
-11	36700	3
-10	35350	3
-9	36310	3
-8	35847	3
-7	36591	3
-6	34758	3
-5	35711	3
-4	34980	3
-3	30430	3
-2	36694	3
-1	34866	3
0	35862	3
1	40187	3
2	35966	3
3	33036	3
4	38362	3
5	33828	3
6	34657	3
7	34956	3
8	34398	3
9	35153	3
10	34033	3
11	32889	3
12	34325	3
13	34718	3
14	33776	3
15	34230	3
16	32605	3
17	33733	3
18	33238	3
19	33137	3
20	33771	3
21	33053	3
22	34007	3
23	33862	3
24	32566	3
25	32883	3
