Position	Counts	End
-20	7073	5
-19	8605	5
-18	10193	5
-17	11730	5
-16	13876	5
-15	11741	5
-14	12770	5
-13	12591	5
-12	12612	5
-11	14185	5
-10	13612	5
-9	13677	5
-8	13125	5
-7	14112	5
-6	13276	5
-5	13263	5
-4	13059	5
-3	13087	5
-2	12198	5
-1	12465	5
0	11632	5
1	11992	5
2	12412	5
3	15051	5
4	10454	5
5	12584	5
6	16124	5
7	7651	5
8	8712	5
9	10254	5
10	12865	5
11	12160	5
12	11914	5
13	12496	5
14	13759	5
15	12003	5
16	13613	5
17	12231	5
18	12066	5
19	13289	5
20	11201	5
21	11643	5
22	12186	5
23	10583	5
24	11022	5
25	11378	5
-20	14754	3
-19	15237	3
-18	15216	3
-17	13238	3
-16	14804	3
-15	16179	3
-14	13585	3
-13	13492	3
-12	13777	3
-11	12337	3
-10	13278	3
-9	15040	3
-8	13478	3
-7	13485	3
-6	14326	3
-5	13639	3
-4	13778	3
-3	13630	3
-2	14430	3
-1	14219	3
0	15695	3
1	16732	3
2	14794	3
3	15932	3
4	16753	3
5	15674	3
6	15142	3
7	16577	3
8	15915	3
9	14243	3
10	14948	3
11	14778	3
12	16145	3
13	16305	3
14	16395	3
15	17020	3
16	16433	3
17	16929	3
18	16597	3
19	16462	3
20	16203	3
21	16493	3
22	16159	3
23	16754	3
24	17097	3
25	17901	3
