Position	Counts	End
-20	846	5
-19	844	5
-18	771	5
-17	782	5
-16	910	5
-15	845	5
-14	716	5
-13	794	5
-12	859	5
-11	2637	5
-10	27597	5
-9	116559	5
-8	135293	5
-7	74914	5
-6	38556	5
-5	29166	5
-4	20222	5
-3	24077	5
-2	28771	5
-1	18576	5
0	33724	5
1	26515	5
2	15664	5
3	44015	5
4	13954	5
5	43618	5
6	9642	5
7	14044	5
8	13996	5
9	20260	5
10	18861	5
11	10407	5
12	14979	5
13	17803	5
14	11741	5
15	12175	5
16	17181	5
17	9813	5
18	12661	5
19	13697	5
20	8443	5
21	13848	5
22	13027	5
23	8053	5
24	11512	5
25	12946	5
-20	4097	3
-19	7035	3
-18	6985	3
-17	3081	3
-16	4438	3
-15	4614	3
-14	1532	3
-13	354	3
-12	159	3
-11	153	3
-10	184	3
-9	128	3
-8	125	3
-7	98	3
-6	73	3
-5	141	3
-4	118	3
-3	67	3
-2	92	3
-1	104	3
0	128	3
1	86	3
2	74	3
3	79	3
4	56	3
5	85	3
6	73	3
7	76	3
8	62	3
9	54	3
10	72	3
11	59	3
12	74	3
13	59	3
14	80	3
15	104	3
16	86	3
17	60	3
18	56	3
19	55	3
20	61	3
21	66	3
22	71	3
23	54	3
24	57	3
25	34	3
