Position	Counts	End
-20	635	5
-19	618	5
-18	603	5
-17	594	5
-16	632	5
-15	649	5
-14	528	5
-13	582	5
-12	849	5
-11	4753	5
-10	45202	5
-9	129869	5
-8	131929	5
-7	64131	5
-6	31594	5
-5	22284	5
-4	17212	5
-3	21179	5
-2	22980	5
-1	17634	5
0	29362	5
1	21309	5
2	13786	5
3	40463	5
4	14255	5
5	38509	5
6	11715	5
7	11941	5
8	14870	5
9	20385	5
10	17762	5
11	10748	5
12	16654	5
13	17095	5
14	11751	5
15	13756	5
16	15888	5
17	10077	5
18	15200	5
19	13708	5
20	9269	5
21	15603	5
22	12479	5
23	8777	5
24	12517	5
25	12209	5
-20	4043	3
-19	7344	3
-18	6233	3
-17	2912	3
-16	4603	3
-15	3734	3
-14	1319	3
-13	389	3
-12	166	3
-11	167	3
-10	133	3
-9	102	3
-8	122	3
-7	106	3
-6	86	3
-5	90	3
-4	71	3
-3	41	3
-2	75	3
-1	86	3
0	90	3
1	87	3
2	40	3
3	68	3
4	59	3
5	62	3
6	75	3
7	42	3
8	62	3
9	50	3
10	47	3
11	54	3
12	47	3
13	67	3
14	72	3
15	98	3
16	86	3
17	69	3
18	54	3
19	51	3
20	53	3
21	53	3
22	47	3
23	55	3
24	69	3
25	52	3
