Position	Counts	End
-20	1455	5
-19	1353	5
-18	1323	5
-17	1249	5
-16	1422	5
-15	1269	5
-14	1032	5
-13	1125	5
-12	1047	5
-11	1745	5
-10	20423	5
-9	117134	5
-8	204849	5
-7	113716	5
-6	45105	5
-5	46473	5
-4	32649	5
-3	28181	5
-2	49819	5
-1	29380	5
0	42797	5
1	60690	5
2	28532	5
3	59619	5
4	27911	5
5	67034	5
6	20047	5
7	28483	5
8	24718	5
9	29591	5
10	39302	5
11	20728	5
12	20740	5
13	36524	5
14	22668	5
15	17715	5
16	33097	5
17	20619	5
18	17678	5
19	27271	5
20	16411	5
21	17634	5
22	25300	5
23	15555	5
24	14631	5
25	23800	5
-20	6643	3
-19	8330	3
-18	11334	3
-17	6017	3
-16	5418	3
-15	7596	3
-14	3152	3
-13	568	3
-12	250	3
-11	265	3
-10	204	3
-9	151	3
-8	140	3
-7	143	3
-6	111	3
-5	135	3
-4	170	3
-3	75	3
-2	102	3
-1	132	3
0	155	3
1	116	3
2	109	3
3	89	3
4	100	3
5	104	3
6	74	3
7	90	3
8	74	3
9	52	3
10	67	3
11	87	3
12	66	3
13	73	3
14	88	3
15	145	3
16	195	3
17	130	3
18	68	3
19	87	3
20	106	3
21	101	3
22	64	3
23	83	3
24	105	3
25	77	3
