Position	Counts	End
-20	1151	5
-19	1115	5
-18	1309	5
-17	1320	5
-16	1367	5
-15	1437	5
-14	1303	5
-13	1432	5
-12	1361	5
-11	2013	5
-10	20690	5
-9	145472	5
-8	308118	5
-7	210146	5
-6	44630	5
-5	54859	5
-4	42160	5
-3	22313	5
-2	47599	5
-1	33653	5
0	31468	5
1	49537	5
2	28339	5
3	44929	5
4	20943	5
5	71085	5
6	8628	5
7	16557	5
8	25358	5
9	18861	5
10	28740	5
11	17626	5
12	13094	5
13	24942	5
14	20133	5
15	10710	5
16	25364	5
17	17913	5
18	10872	5
19	21334	5
20	14440	5
21	12208	5
22	20962	5
23	15713	5
24	11154	5
25	20562	5
-20	9353	3
-19	7873	3
-18	13350	3
-17	8250	3
-16	5426	3
-15	9349	3
-14	5473	3
-13	982	3
-12	323	3
-11	363	3
-10	363	3
-9	246	3
-8	337	3
-7	242	3
-6	169	3
-5	180	3
-4	280	3
-3	135	3
-2	185	3
-1	197	3
0	177	3
1	255	3
2	111	3
3	111	3
4	116	3
5	163	3
6	121	3
7	142	3
8	127	3
9	141	3
10	139	3
11	113	3
12	118	3
13	113	3
14	123	3
15	128	3
16	155	3
17	85	3
18	113	3
19	128	3
20	135	3
21	100	3
22	142	3
23	120	3
24	103	3
25	98	3
