Position	Counts	End
-20	370	5
-19	385	5
-18	462	5
-17	392	5
-16	361	5
-15	448	5
-14	323	5
-13	394	5
-12	352	5
-11	371	5
-10	1133	5
-9	7554	5
-8	34828	5
-7	29909	5
-6	6180	5
-5	11721	5
-4	12671	5
-3	7388	5
-2	9504	5
-1	7627	5
0	5281	5
1	12298	5
2	8820	5
3	5213	5
4	10333	5
5	16389	5
6	6522	5
7	5521	5
8	6191	5
9	2924	5
10	10512	5
11	7767	5
12	3700	5
13	7824	5
14	8536	5
15	3430	5
16	9553	5
17	8401	5
18	3531	5
19	9702	5
20	7801	5
21	3910	5
22	10076	5
23	8398	5
24	3962	5
25	9596	5
-20	3987	3
-19	1535	3
-18	4888	3
-17	3938	3
-16	1620	3
-15	3984	3
-14	2655	3
-13	671	3
-12	492	3
-11	740	3
-10	368	3
-9	414	3
-8	349	3
-7	203	3
-6	157	3
-5	199	3
-4	117	3
-3	80	3
-2	121	3
-1	61	3
0	46	3
1	58	3
2	60	3
3	36	3
4	34	3
5	39	3
6	41	3
7	42	3
8	29	3
9	41	3
10	33	3
11	51	3
12	45	3
13	42	3
14	58	3
15	41	3
16	51	3
17	44	3
18	56	3
19	55	3
20	42	3
21	50	3
22	36	3
23	36	3
24	37	3
25	43	3
