Position	Counts	End
-20	751	5
-19	632	5
-18	737	5
-17	669	5
-16	682	5
-15	793	5
-14	670	5
-13	712	5
-12	715	5
-11	596	5
-10	849	5
-9	8648	5
-8	53843	5
-7	115767	5
-6	17560	5
-5	13308	5
-4	17312	5
-3	5884	5
-2	8307	5
-1	10794	5
0	4928	5
1	9264	5
2	15141	5
3	4471	5
4	3588	5
5	25086	5
6	2819	5
7	6378	5
8	11753	5
9	5340	5
10	8455	5
11	10215	5
12	3326	5
13	7501	5
14	10830	5
15	3156	5
16	8303	5
17	12032	5
18	3619	5
19	8517	5
20	9940	5
21	3618	5
22	8681	5
23	11185	5
24	3502	5
25	8940	5
-20	5780	3
-19	1954	3
-18	5547	3
-17	6357	3
-16	1806	3
-15	4889	3
-14	3812	3
-13	1210	3
-12	269	3
-11	212	3
-10	144	3
-9	132	3
-8	113	3
-7	129	3
-6	107	3
-5	75	3
-4	106	3
-3	55	3
-2	107	3
-1	101	3
0	97	3
1	92	3
2	75	3
3	63	3
4	61	3
5	59	3
6	53	3
7	54	3
8	81	3
9	65	3
10	67	3
11	50	3
12	68	3
13	62	3
14	66	3
15	74	3
16	57	3
17	65	3
18	45	3
19	47	3
20	49	3
21	37	3
22	48	3
23	43	3
24	36	3
25	36	3
