ORF	Length	uATGs	FE_atg	FE_cap	utr	utr_gc	polyA	Data	Corr
YAL001C	3.06445798922692	NA	-4.9	NA	NA	NA	21.4	1.41002692840106	1
YAL002W	3.10516942799933	1	-0.7	-7	136	0.352941176470588	30.5	0.562472632273767	1
YAL003W	2.31386722036915	0	0	-1.5	22	0.363636363636364	23.7	2.70692175320282	1
YAL007C	2.33243845991561	0	-3.2	-9.4	76	0.381578947368421	22.2	1.91210065362159	1
YAL008W	2.29666519026153	0	-1.4	-9.3	49	0.408163265306122	28.7	2.24622958651587	1
YAL009W	2.41329976408125	0	-1.7	-18	26	0.384615384615385	34.9	1.14719035815099	0
YAL010C	2.69284691927723	0	-0.4	-5.5	42	0.380952380952381	30.4	1.28294049305107	1
YAL011W	2.79588001734408	0	-0.3	-9	15	0.333333333333333	33.9	0.937529535655219	1
YAL012W	2.59549622182557	0	0	-1.5	65	0.4	28.7	1.49379385836596	1
YAL013W	2.60745502321467	0	-2.8	-8	19	0.263157894736842	30.2	1.89434051063318	1
YAL014C	2.40654018043396	1	-2.5	-13.3	49	0.408163265306122	38.4	1.78239142687946	1
YAL015C	2.60097289568675	NA	0	NA	NA	NA	10.2	1.32537673773881	1
YAL016W	2.80277372529198	0	-1.2	-6.9	88	0.375	24.3	2.18852245394247	1
YAL017W	3.13225968953104	NA	-1.6	NA	NA	NA	0.7	1.38725378864778	1
YAL018C	2.51188336097887	NA	0	NA	NA	NA	NA	3.38534407669728	1
YAL019W	3.05346260492546	0	0	-13.4	111	0.333333333333333	22	1.04024918648452	1
YAL020C	2.52244423350632	NA	-3.6	NA	NA	NA	NA	1.01956103365054	0
YAL021C	2.92272545799326	NA	-0.1	NA	NA	NA	31.1	1.87971142708642	1
YAL022C	2.71349054309394	0	-2.3	-11.7	17	0.294117647058824	35.8	0.926121820273884	1
YAL023C	2.88024177589548	0	-0.9	-5.9	89	0.370786516853933	23.9	2.09804483796075	1
YAL024C	3.15685190107001	NA	-1.3	NA	NA	NA	19.5	0.718768774352564	1
YAL025C	2.48572142648158	0	-1.3	-7.2	24	0.333333333333333	32.5	1.27797707351952	1
YAL026C	3.13193929521042	NA	-4.7	NA	NA	NA	NA	1.64040293342771	1
YAL027W	2.41664050733828	1	-3.3	-4.9	81	0.37037037037037	31.3	1.58266512409568	1
YAL028W	2.72263392253381	NA	-0.9	NA	NA	NA	44.8	1.25720916169114	1
YAL029C	3.16761267272753	NA	0	NA	NA	NA	26.4	1.16886088538721	1
YAL030W	2.06818586174616	0	-3.1	-11	23	0.347826086956522	24.2	2.34957773563943	1
YAL031C	2.88081359228079	NA	-0.2	NA	NA	NA	28.5	1.70594011843944	1
YAL032C	2.57863920996807	0	-5.7	-5	21	0.333333333333333	37.4	1.64081756635808	1
YAL033W	2.2380461031288	NA	0	NA	NA	NA	27.7	1.33264890537716	0
YAL034C	2.6159500516564	NA	-1	NA	NA	NA	NA	1.96689669204417	1
YAL034W-A	2.46089784275655	0	-0.4	-9	45	0.377777777777778	30.1	1.76508436371509	1
YAL035W	3.00086772153123	0	-0.7	-4	27	0.37037037037037	21.4	1.65806524289965	1
YAL036C	2.56702636615906	NA	-2.6	NA	NA	NA	20.5	1.23412767285725	1
YAL037C-A	1.47712125471966	NA	-4.8	NA	NA	NA	NA	-Inf	0
YAL037W	2.42651126136458	NA	-2.1	NA	NA	NA	NA	0.774614859836315	0
YAL038W	2.69897000433602	0	0	-4	28	0.392857142857143	19	2.25226620612848	1
YAL039C	2.42975228000241	0	0	-3.2	57	0.385964912280702	32	1.80799286362438	1
YAL040C	2.76342799356294	1	0	-8.8	322	0.397515527950311	30.1	0.77905032332734	0
YAL041W	2.931457870689	0	-0.9	-13.7	33	0.393939393939394	21.1	1.54082846118585	1
YAL042W	2.61804809671209	0	0	-11.7	17	0.294117647058824	26.9	1.58681175580213	1
YAL043C	2.89486965674525	NA	0	NA	NA	NA	3.3	1.839744314989	1
YAL044C	2.23044892137827	0	0	-7.3	10	0.5	25.3	2.92367031120179	1
YAL044W-A	2.04139268515822	0	0	-12.7	2	1	34.2	2.11003756648339	1
YAL046C	2.07188200730613	NA	0	NA	NA	NA	NA	1.7786496534523	1
YAL047C	2.79379038469082	NA	0	NA	NA	NA	NA	1.28991093982858	1
YAL048C	2.8208579894397	0	-4	-13.2	2	1	NA	1.20307612538104	1
YAL049C	2.39093510710338	NA	0	NA	NA	NA	27.5	2.27661166177155	1
YAL051W	3.01994668167884	0	-0.3	-8.8	26	0.384615384615385	33	1.72996240325696	1
YAL053W	2.89376176205794	NA	0	NA	NA	NA	29.3	2.06256765633095	1
YAL054C	2.85308952985187	NA	-0.4	NA	NA	NA	NA	4.10087773842753	1
YAL055W	2.25527250510331	0	0	-3.4	1	1	30.4	1.19693384305334	0
YAL056W	2.94448267215017	NA	0	NA	NA	NA	22.9	1.22903464935782	1
YAL058W	2.70070371714502	NA	0	NA	NA	NA	28.8	1.37287283383823	1
YAL059W	2.32633586092875	NA	-1.9	NA	NA	NA	NA	1.32051797520878	1
YAL060W	2.58206336291171	NA	-2.1	NA	NA	NA	NA	1.87702987358193	1
YAL061W	2.62013605497376	NA	-1	NA	NA	NA	NA	2.08511714503941	1
YAL067C	2.77305469336426	NA	0	NA	NA	NA	NA	1.20513427298697	1
YAR002C-A	2.34044411484012	NA	-0.3	NA	NA	NA	NA	2.35800712298809	1
YAR002W	2.73158876518674	0	-1.1	-3.9	43	0.372093023255814	25.1	1.80568895649995	1
YAR003W	2.62940959910272	0	0	-11.5	86	0.383720930232558	35.3	1.91209822217257	1
YAR007C	2.79309160017658	NA	0	NA	NA	NA	27	2.66285839802783	1
YAR008W	2.43933269383026	NA	-2.2	NA	NA	NA	28.2	1.47574681034922	1
YAR014C	2.85064623518307	0	-4.7	-11.8	151	0.357615894039735	33.9	1.43826118469249	1
YAR015W	2.48572142648158	0	0	-12.6	104	0.336538461538462	27.4	2.00215874629055	1
YAR018C	2.63848925695464	NA	-3.3	NA	NA	NA	NA	1.12181280871316	1
YAR019C	2.98855895687862	0	-2	-10.3	34	0.382352941176471	20.6	1.6147123666837	1
YAR023C	2.25285303097989	NA	-2.2	NA	NA	NA	57	1.73467202425485	1
YAR027W	2.37106786227174	NA	0	NA	NA	NA	NA	1.82659746829171	1
YAR028W	2.36921585741014	NA	-4.5	NA	NA	NA	32.4	1.92523659233732	1
YAR029W	1.86923171973098	NA	0	NA	NA	NA	NA	-0.110235725824902	0
YAR035W	2.83695673705955	NA	0	NA	NA	NA	NA	3.01491115891279	1
YAR042W	3.07481644064517	NA	0	NA	NA	NA	NA	1.73107595103801	1
YBL001C	2.01703333929878	0	-2.1	-9.2	62	0.403225806451613	20.2	2.39401353772644	1
YBL002W	2.11727129565576	0	0	-2.8	24	0.333333333333333	24.7	3.07168009233431	1
YBL004W	3.39672227850377	NA	-0.4	NA	NA	NA	22.5	1.07802375609366	1
YBL005W	2.98944981766669	NA	-3	NA	NA	NA	41.1	1.07051657283319	1
YBL006C	2.25527250510331	NA	-2.2	NA	NA	NA	30.8	1.81593225629758	1
YBL007C	3.0948203803548	0	-1.4	-11.9	50	0.42	28.5	1.97243764516217	1
YBL008W	2.92427928606188	NA	-4.6	NA	NA	NA	26.1	1.27042591207112	1
YBL008W-A	1.89762709129044	NA	-3.3	NA	NA	NA	NA	1.57402145757324	0
YBL009W	2.82994669594164	1	-2.2	-10.5	38	0.394736842105263	32.1	2.03362926294717	1
YBL010C	2.44715803134222	0	-1.4	-14.4	3	0.666666666666667	20.7	2.19382858615839	1
YBL011W	2.88024177589548	1	-1.9	-9.7	102	0.343137254901961	19.2	0.580786085320467	0
YBL013W	2.60314437262018	0	-0.1	-3.5	67	0.388059701492537	4.7	1.68274814034419	1
YBL014C	2.95133751879592	NA	-2.4	NA	NA	NA	NA	-0.413177512464179	0
YBL015W	2.72098574415374	0	0	-4.3	93	0.354838709677419	21.5	3.49618895352861	1
YBL016W	2.54777470538782	NA	0	NA	NA	NA	NA	1.29223885676531	1
YBL017C	3.19838213000829	NA	-1.2	NA	NA	NA	NA	1.55861290784679	1
YBL018C	2.12385164096709	1	-0.1	-9.6	34	0.382352941176471	27.9	1.47142738665956	0
YBL019W	2.7160033436348	0	-2.4	-13.3	33	0.393939393939394	35.3	1.081295129523	1
YBL020W	2.75891189239797	0	-1.5	-9.5	56	0.392857142857143	40.4	1.18307943030613	1
YBL021C	2.15836249209525	0	-1.7	-7.1	48	0.395833333333333	32.1	1.93795133023198	1
YBL022C	3.0542299098634	0	-1.3	-11.9	120	0.358333333333333	19.7	2.16376402618836	1
YBL023C	2.93851972517649	NA	0	NA	NA	NA	NA	1.70931812704069	1
YBL024W	2.83505610172012	NA	-1.6	NA	NA	NA	28.7	1.45348690204136	1
YBL025W	2.16136800223497	0	0	-5.1	49	0.408163265306122	NA	1.80590877435521	1
YBL026W	1.97772360528885	NA	-1.7	NA	NA	NA	30.5	2.19722837984449	1
YBL028C	2.02530586526477	0	-1.4	-6.9	28	0.392857142857143	30	1.44868143956429	0
YBL029C-A	1.9731278535997	1	0	-7.6	118	0.355932203389831	24.3	2.65871425017306	1
YBL029W	2.57518784492766	NA	0	NA	NA	NA	6.1	1.70343699607758	1
YBL030C	2.50242711998443	0	-0.7	-3.9	141	0.354609929078014	23.3	3.36430788629173	1
YBL031W	2.52891670027765	0	0	-9.8	31	0.419354838709677	37.4	1.29739155025027	1
YBL032W	2.58092497567562	NA	0	NA	NA	NA	21.4	2.31289886259327	1
YBL033C	2.53781909507327	0	0	-1.5	29	0.379310344827586	27.6	2.27026894910329	1
YBL034C	3.17983892802319	NA	-6.4	NA	NA	NA	NA	1.86781948446278	1
