Position	Mean	SD	End	BG	DataType
1	2.02192258586865	0.0471446069163504	5	Data	mRNA
2	2.07342227520971	0.046819934961809	5	Data	mRNA
3	2.10812858759173	0.0468983040542845	5	Data	mRNA
4	2.14059578304588	0.0464728718379888	5	Data	mRNA
5	2.16074783539673	0.0465064585919069	5	Data	mRNA
6	2.22120399244928	0.0466520011922185	5	Data	mRNA
7	2.2682254479346	0.0464392850840707	5	Data	mRNA
8	2.28501882489364	0.0463161336530377	5	Data	mRNA
9	2.3365185142347	0.0465624365151037	5	Data	mRNA
10	2.37458350200853	0.0466520011922185	5	Data	mRNA
11	2.348833657338	0.0333292554713786	5	Data	mRNA
12	2.38130085279215	0.0332956687174605	5	Data	mRNA
13	2.38577908664789	0.0314931795905233	5	Data	mRNA
14	2.35779012504949	0.0312244855591787	5	Data	mRNA
15	2.36562703429704	0.0311573120513425	5	Data	mRNA
16	2.31972513727566	0.030552750480817	5	Data	mRNA
17	1.99841185812599	0.0266566870263193	5	Data	mRNA
18	1.75210899606004	0.0229845352646088	5	Data	mRNA
19	1.6547074096976	0.0219097591392301	5	Data	mRNA
20	1.60544683728441	0.0217306297850003	5	Data	mRNA
21	1.64015314966643	0.022032910570263	5	Data	mRNA
22	1.67821813744026	0.0222232355091322	5	Data	mRNA
23	1.65246829276973	0.0212380240608684	5	Data	mRNA
24	1.6793376959042	0.0209581344448844	5	Data	mRNA
25	1.71516356675015	0.0212044373069503	5	Data	mRNA
26	1.68605504668781	0.0212044373069503	5	Data	mRNA
27	1.71180489135834	0.0214059578304588	5	Data	mRNA
28	1.7476307622043	0.021473131338295	5	Data	mRNA
29	1.71068533289441	0.0209805256141631	5	Data	mRNA
30	1.735315619101	0.0208573741831301	5	Data	mRNA
31	1.77338060687483	0.0211932417223109	5	Data	mRNA
32	1.73867429449281	0.0208013962599333	5	Data	mRNA
33	1.76778281455515	0.0207790050906546	5	Data	mRNA
34	1.81256515311259	0.0210476991219993	5	Data	mRNA
35	1.787934866906	0.0211148726298354	5	Data	mRNA
36	1.82040206236015	0.0212828063994258	5	Data	mRNA
37	1.86406484245366	0.0214059578304588	5	Data	mRNA
38	1.840554114711	0.0214395445843769	5	Data	mRNA
39	1.87190175170121	0.0214843269229343	5	Data	mRNA
40	1.92340144104227	0.0220888884934599	5	Data	mRNA
41	1.89877115483568	0.0225031251251162	5	Data	mRNA
42	1.93571658414557	0.0228389926642971	5	Data	mRNA
43	1.97937936423908	0.0229957308492481	5	Data	mRNA
44	1.94691216878493	0.0227494279871822	5	Data	mRNA
45	1.97825980577514	0.0232532292959534	5	Data	mRNA
46	2.02863993665227	0.024137680482463	5	Data	mRNA
47	1.99169450734238	0.0238242041125609	5	Data	mRNA
48	2.01744435201291	0.0237234438508066	5	Data	mRNA
49	2.05998757364248	0.0238577908664789	5	Data	mRNA
50	2.01968346894078	0.0231972513727566	5	Data	mRNA
51	2.04655287207525	0.0231636646188385	5	Data	mRNA
52	2.09133521063269	0.0235219233272981	5	Data	mRNA
53	2.05886801517854	0.0233875763116258	5	Data	mRNA
54	2.08461785984907	0.0233539895577077	5	Data	mRNA
55	2.13723710765407	0.0239809422975119	5	Data	mRNA
56	2.09917211988024	0.0234547498194619	5	Data	mRNA
57	2.1226828476229	0.0235667056658555	5	Data	mRNA
58	2.16186739386067	0.023734639435446	5	Data	mRNA
59	2.1226828476229	0.0235219233272981	5	Data	mRNA
60	2.16074783539673	0.0271157059965331	5	Data	mRNA
61	2.20553017395418	0.0273172265200416	5	Data	mRNA
62	2.16522606925248	0.0271604883350905	5	Data	mRNA
63	2.18089988774758	0.0269813589808607	5	Data	mRNA
64	2.22120399244928	0.0271716839197299	5	Data	mRNA
65	2.1753020954279	0.0268805987191065	5	Data	mRNA
66	2.19769326470662	0.0270149457347788	5	Data	mRNA
67	2.24135604480013	0.0272164662582873	5	Data	mRNA
68	2.18649768006726	0.0267350561187948	5	Data	mRNA
69	2.20664973241811	0.0267798384573522	5	Data	mRNA
70	2.24583427865588	0.026958967811582	5	Data	mRNA
71	2.19321503085088	0.026802229626631	5	Data	mRNA
72	2.21000840780992	0.0268582075498278	5	Data	mRNA
73	2.24359516172801	0.026958967811582	5	Data	mRNA
74	2.18985635545907	0.0262312548100235	5	Data	mRNA
75	2.19881282317056	0.0250109360843331	5	Data	mRNA
76	2.2402364863362	0.0252348477771204	5	Data	mRNA
77	2.18985635545907	0.0250221316689725	5	Data	mRNA
78	2.21000840780992	0.0250221316689725	5	Data	mRNA
79	2.25255162943949	0.0253691947927927	5	Data	mRNA
80	2.1999323816345	0.0250781095921693	5	Data	mRNA
81	2.21672575859354	0.025100500761448	5	Data	mRNA
82	2.26262765561492	0.0262200592253842	5	Data	mRNA
83	2.21000840780992	0.0259401696094001	5	Data	mRNA
84	2.21896487552141	0.0257610402551704	5	Data	mRNA
85	2.25814942175917	0.0262536459793023	5	Data	mRNA
86	2.18985635545907	0.0224471472019194	5	Data	mRNA
87	2.20553017395418	0.0225367118790343	5	Data	mRNA
88	2.2402364863362	0.0228277970796577	5	Data	mRNA
89	2.18425856313939	0.0225479074636737	5	Data	mRNA
90	2.19881282317056	0.0226374721407886	5	Data	mRNA
91	2.24135604480013	0.0231412734495598	5	Data	mRNA
92	2.1876172385312	0.0229285573414119	5	Data	mRNA
93	2.1999323816345	0.0229397529260513	5	Data	mRNA
94	2.2279213432329	0.0229173617567726	5	Data	mRNA
95	2.17418253696396	0.022805405910379	5	Data	mRNA
96	2.18313900467545	0.0226262765561492	5	Data	mRNA
97	2.22008443398535	0.0227606235718215	5	Data	mRNA
98	2.1596282769328	0.0221896487552141	5	Data	mRNA
99	2.15850871846886	0.0219097591392301	5	Data	mRNA
100	2.18873679699513	0.021999323816345	5	Data	mRNA
101	2.12828063994258	0.0217082386157216	5	Data	mRNA
102	2.14171534150982	0.0219433458931482	5	Data	mRNA
103	2.1753020954279	0.0220888884934599	5	Data	mRNA
104	2.11596549683929	0.0218313900467545	5	Data	mRNA
105	2.12156328915897	0.0218425856313939	5	Data	mRNA
106	2.15291092614918	0.0222008443398535	5	Data	mRNA
107	2.08909609370482	0.0215291092614918	5	Data	mRNA
108	2.09357432756056	0.0215067180922131	5	Data	mRNA
109	2.11596549683929	0.0214507401690163	5	Data	mRNA
110	2.0543897813228	0.0208685697677695	5	Data	mRNA
111	2.05998757364248	0.0209693300295237	5	Data	mRNA
112	2.07566139213759	0.019737815719194	5	Data	mRNA
113	2.01184655969323	0.0189093424558812	5	Data	mRNA
114	2.01856391047684	0.0198049892270301	5	Data	mRNA
115	2.05215066439493	0.0199953141658993	5	Data	mRNA
116	1.99617274119812	0.0197266201345546	5	Data	mRNA
117	1.99729229966206	0.0188757557019632	5	Data	mRNA
118	2.02080302740471	0.018965320379078	5	Data	mRNA
119	1.96818377959972	0.018528692578143	5	Data	mRNA
120	1.96706422113578	0.0184615190703068	5	Data	mRNA
121	1.9860967150227	0.0181368471157653	5	Data	mRNA
122	1.92004276565046	0.0175210899606004	5	Data	mRNA
123	1.91220585640291	0.0172859826831739	5	Data	mRNA
124	1.93459702568163	0.017476307622043	5	Data	mRNA
125	1.87526042709302	0.0170956577443047	5	Data	mRNA
126	1.87637998555695	0.0171852224214196	5	Data	mRNA
127	1.89765159637174	0.0172859826831739	5	Data	mRNA
128	1.83719543931919	0.0169277239747143	5	Data	mRNA
129	1.840554114711	0.0168493548822388	5	Data	mRNA
130	1.86742351784547	0.0171628312521409	5	Data	mRNA
131	1.80584780232898	0.0168941372207962	5	Data	mRNA
132	1.80584780232898	0.0169837018979111	5	Data	mRNA
133	1.82711941314376	0.0171292444982228	5	Data	mRNA
134	1.76890237301909	0.0167709857897632	5	Data	mRNA
135	1.76442413916334	0.0166142476048122	5	Data	mRNA
136	1.78681530844206	0.0167709857897632	5	Data	mRNA
137	1.73195694370919	0.0164463138352218	5	Data	mRNA
138	1.72188091753377	0.0162783800656313	5	Data	mRNA
139	1.73867429449281	0.016547074096976	5	Data	mRNA
140	1.68381592975994	0.0163455535734675	5	Data	mRNA
141	1.68941372207962	0.0167373990358451	5	Data	mRNA
142	1.70172886518292	0.0165134873430579	5	Data	mRNA
143	1.64575094198611	0.0161664242192377	5	Data	mRNA
144	1.63567491581069	0.0156738184951058	5	Data	mRNA
145	1.65918564355334	0.0158305566800569	5	Data	mRNA
146	1.60320772035654	0.0155506670640728	5	Data	mRNA
147	1.60880551267622	0.0166590299433696	5	Data	mRNA
148	1.62447933117133	0.0167150078665664	5	Data	mRNA
149	1.56626229104665	0.0169053328054356	5	Data	mRNA
150	1.57186008336633	0.0172188091753377	5	Data	mRNA
151	1.59425125264505	0.017476307622043	5	Data	mRNA
152	1.54387112176792	0.0176330458069941	5	Data	mRNA
153	1.5461102386958	0.0176218502223547	5	Data	mRNA
154	1.57186008336633	0.0178009795765845	5	Data	mRNA
155	1.51924083556133	0.0173755473602887	5	Data	mRNA
156	1.51812127709739	0.0173643517756494	5	Data	mRNA
157	1.53827332944824	0.0175322855452398	5	Data	mRNA
158	1.48901275703505	0.0170508754057473	5	Data	mRNA
159	1.48453452317931	0.0161552286345984	5	Data	mRNA
160	1.50356701706622	0.0163343579888281	5	Data	mRNA
161	1.45430644465303	0.0159649036957292	5	Data	mRNA
162	1.4531868861891	0.0156290361565484	5	Data	mRNA
163	1.47333893853995	0.0156514273258271	5	Data	mRNA
164	1.4285565999825	0.0154051244637612	5	Data	mRNA
165	1.4285565999825	0.0153827332944824	5	Data	mRNA
166	1.44311086001367	0.0154275156330399	5	Data	mRNA
167	1.39944807992016	0.0153267553712856	5	Data	mRNA
168	1.39720896299229	0.0147781717239569	5	Data	mRNA
169	1.41400233995133	0.0149013231549899	5	Data	mRNA
170	1.3725786767857	0.0148341496471537	5	Data	mRNA
171	1.37481779371357	0.0163791403273856	5	Data	mRNA
172	1.39385028760048	0.0166030520201728	5	Data	mRNA
173	1.3479483905791	0.0164575094198611	5	Data	mRNA
174	1.34906794904304	0.0164910961737792	5	Data	mRNA
175	1.36250265061027	0.0158193610954175	5	Data	mRNA
176	1.3356332474758	0.0243503965906108	5	Data	mRNA
177	1.33675280593974	0.0243280054213321	5	Data	mRNA
178	1.33451368901187	0.0154387112176792	5	Data	mRNA
179	1.29420958431017	0.0151924083556133	5	Data	mRNA
180	1.28749223352655	0.0128189444120687	5	Data	mRNA
181	1.31324207819708	0.0151588216016952	5	Data	mRNA
182	1.27069885656751	0.0149908878321048	5	Data	mRNA
183	1.27405753195932	0.0150244745860229	5	Data	mRNA
184	1.29309002584623	0.015058061339941	5	Data	mRNA
185	1.25166636268059	0.0149461054935473	5	Data	mRNA
186	1.2550250380724	0.0148789319857112	5	Data	mRNA
187	1.27181841503144	0.0149461054935473	5	Data	mRNA
188	1.23487298572155	0.0150020834167441	5	Data	mRNA
189	1.23487298572155	0.0152259951095314	5	Data	mRNA
190	1.25166636268059	0.0153491465405643	5	Data	mRNA
191	1.21919916722645	0.0152707774480888	5	Data	mRNA
192	1.21696005029857	0.0151700171863346	5	Data	mRNA
193	1.23711210264942	0.0152707774480888	5	Data	mRNA
194	1.20128623180347	0.0154834935562367	5	Data	mRNA
195	1.20352534873134	0.0155170803101548	5	Data	mRNA
196	1.22367740108219	0.0153603421252037	5	Data	mRNA
197	1.18337329638049	0.0145766512004484	5	Data	mRNA
198	1.1867319717723	0.0145430644465303	5	Data	mRNA
199	1.20912314105102	0.0147893673085963	5	Data	mRNA
200	1.17553638713294	0.0147333893853995	5	Data	mRNA
201	1.18225373791655	0.014688607046842	5	Data	mRNA
202	1.20128623180347	0.0147445849700388	5	Data	mRNA
203	1.16546036095751	0.0145878467850878	5	Data	mRNA
204	1.16993859481326	0.0145766512004484	5	Data	mRNA
205	1.18785153023623	0.0146102379543665	5	Data	mRNA
206	1.15426477631815	0.0145542600311697	5	Data	mRNA
207	1.16098212710177	0.0147221938007601	5	Data	mRNA
208	1.17105815327719	0.0123151431032974	5	Data	mRNA
209	1.13635184089517	0.012147209333707	5	Data	mRNA
210	1.14306919167879	0.0124830768728879	5	Data	mRNA
211	1.16546036095751	0.0128973135045442	5	Data	mRNA
212	1.13747139935911	0.0132667677976431	5	Data	mRNA
213	1.14194963321485	0.0135914397521846	5	Data	mRNA
