Position	Counts	End
-20	3437	5
-19	3133	5
-18	3106	5
-17	2643	5
-16	2864	5
-15	2682	5
-14	2324	5
-13	2342	5
-12	2161	5
-11	2942	5
-10	33980	5
-9	213444	5
-8	458865	5
-7	234755	5
-6	50090	5
-5	74692	5
-4	42494	5
-3	29845	5
-2	66530	5
-1	39654	5
0	45292	5
1	86083	5
2	37513	5
3	68615	5
4	43675	5
5	91294	5
6	23822	5
7	41111	5
8	42034	5
9	38688	5
10	65186	5
11	36621	5
12	25465	5
13	61320	5
14	37543	5
15	26628	5
16	59892	5
17	38568	5
18	24889	5
19	53298	5
20	32567	5
21	28520	5
22	54016	5
23	32811	5
24	23512	5
25	50656	5
-20	13150	3
-19	13760	3
-18	24477	3
-17	15012	3
-16	10299	3
-15	20456	3
-14	13193	3
-13	1266	3
-12	416	3
-11	473	3
-10	385	3
-9	288	3
-8	295	3
-7	249	3
-6	218	3
-5	232	3
-4	284	3
-3	187	3
-2	229	3
-1	257	3
0	257	3
1	294	3
2	151	3
3	160	3
4	207	3
5	194	3
6	134	3
7	174	3
8	213	3
9	159	3
10	127	3
11	177	3
12	143	3
13	144	3
14	196	3
15	274	3
16	551	3
17	319	3
18	179	3
19	194	3
20	187	3
21	215	3
22	206	3
23	192	3
24	278	3
25	209	3
