Position	Counts	End
-20	2222	5
-19	2189	5
-18	2283	5
-17	2249	5
-16	2389	5
-15	5495	5
-14	3211	5
-13	2196	5
-12	2359	5
-11	2406	5
-10	2161	5
-9	2291	5
-8	2382	5
-7	2356	5
-6	2657	5
-5	2229	5
-4	2446	5
-3	2473	5
-2	2663	5
-1	2468	5
0	2425	5
1	2623	5
2	2462	5
3	1853	5
4	2878	5
5	5297	5
6	4554	5
7	2600	5
8	2691	5
9	2386	5
10	2941	5
11	2939	5
12	2513	5
13	2476	5
14	2938	5
15	2633	5
16	2743	5
17	2795	5
18	2663	5
19	2634	5
20	2823	5
21	2528	5
22	2549	5
23	2799	5
24	2527	5
25	2648	5
-20	4901	3
-19	4564	3
-18	4365	3
-17	5237	3
-16	4946	3
-15	5091	3
-14	5038	3
-13	4559	3
-12	4657	3
-11	5212	3
-10	4943	3
-9	4904	3
-8	5410	3
-7	5035	3
-6	5075	3
-5	5504	3
-4	5186	3
-3	4549	3
-2	5218	3
-1	4530	3
0	5504	3
1	5506	3
2	7676	3
3	4713	3
4	5405	3
5	4807	3
6	5301	3
7	5053	3
8	5080	3
9	4882	3
10	4750	3
11	7766	3
12	6074	3
13	4810	3
14	4768	3
15	4892	3
16	5015	3
17	4967	3
18	4986	3
19	5238	3
20	5273	3
21	5122	3
22	5298	3
23	5416	3
24	5209	3
25	4927	3
