Position	Counts	End
-20	4103	5
-19	5537	5
-18	7599	5
-17	8555	5
-16	10819	5
-15	9521	5
-14	9881	5
-13	8977	5
-12	9107	5
-11	10345	5
-10	9227	5
-9	8760	5
-8	8720	5
-7	8925	5
-6	8554	5
-5	8721	5
-4	9102	5
-3	8445	5
-2	9088	5
-1	8264	5
0	7585	5
1	7825	5
2	8628	5
3	7513	5
4	8310	5
5	10024	5
6	9332	5
7	8558	5
8	5943	5
9	5777	5
10	7256	5
11	8189	5
12	7557	5
13	8033	5
14	8772	5
15	8009	5
16	7907	5
17	7838	5
18	6851	5
19	7377	5
20	7922	5
21	6788	5
22	7207	5
23	6991	5
24	6403	5
25	6434	5
-20	8784	3
-19	8507	3
-18	8042	3
-17	7972	3
-16	7938	3
-15	8205	3
-14	8551	3
-13	7955	3
-12	7229	3
-11	7318	3
-10	7488	3
-9	7314	3
-8	7240	3
-7	7145	3
-6	6798	3
-5	6777	3
-4	6825	3
-3	6967	3
-2	6597	3
-1	7553	3
0	8268	3
1	7385	3
2	8448	3
3	7738	3
4	6789	3
5	6637	3
6	7112	3
7	7115	3
8	6849	3
9	6758	3
10	6473	3
11	6366	3
12	6508	3
13	6606	3
14	7170	3
15	7145	3
16	7238	3
17	7255	3
18	7294	3
19	6824	3
20	6294	3
21	6132	3
22	5987	3
23	6246	3
24	6468	3
25	6503	3
