Position	Counts	End
-20	649	5
-19	677	5
-18	718	5
-17	667	5
-16	774	5
-15	773	5
-14	588	5
-13	619	5
-12	557	5
-11	982	5
-10	9008	5
-9	113709	5
-8	165996	5
-7	95432	5
-6	34924	5
-5	33483	5
-4	19249	5
-3	26400	5
-2	38175	5
-1	20634	5
0	47595	5
1	40729	5
2	23608	5
3	39568	5
4	16792	5
5	50014	5
6	15970	5
7	22226	5
8	14202	5
9	22201	5
10	23647	5
11	10664	5
12	16114	5
13	21425	5
14	12414	5
15	12306	5
16	20516	5
17	11988	5
18	12625	5
19	18241	5
20	10110	5
21	14942	5
22	17743	5
23	10580	5
24	12703	5
25	17829	5
-20	5776	3
-19	10619	3
-18	12847	3
-17	5470	3
-16	9395	3
-15	14813	3
-14	4152	3
-13	533	3
-12	199	3
-11	195	3
-10	163	3
-9	122	3
-8	96	3
-7	102	3
-6	124	3
-5	100	3
-4	108	3
-3	73	3
-2	101	3
-1	101	3
0	110	3
1	61	3
2	59	3
3	47	3
4	63	3
5	81	3
6	67	3
7	75	3
8	62	3
9	44	3
10	59	3
11	47	3
12	72	3
13	41	3
14	74	3
15	110	3
16	98	3
17	88	3
18	63	3
19	67	3
20	48	3
21	83	3
22	58	3
23	54	3
24	66	3
25	56	3
