Position	Counts	End
-20	1368	5
-19	1559	5
-18	1413	5
-17	1529	5
-16	1566	5
-15	1477	5
-14	1347	5
-13	1507	5
-12	1430	5
-11	1538	5
-10	1398	5
-9	1481	5
-8	1537	5
-7	1733	5
-6	1611	5
-5	1536	5
-4	1709	5
-3	1703	5
-2	1639	5
-1	1659	5
0	1641	5
1	1772	5
2	1915	5
3	1916	5
4	1586	5
5	2391	5
6	1974	5
7	774	5
8	1048	5
9	1173	5
10	1774	5
11	1837	5
12	1573	5
13	1641	5
14	1815	5
15	1589	5
16	1951	5
17	1813	5
18	1757	5
19	1830	5
20	1848	5
21	1913	5
22	1970	5
23	1981	5
24	1973	5
25	1836	5
-20	2003	3
-19	2078	3
-18	1940	3
-17	2017	3
-16	2273	3
-15	2246	3
-14	1817	3
-13	1961	3
-12	1960	3
-11	1967	3
-10	1930	3
-9	2000	3
-8	1869	3
-7	1886	3
-6	1876	3
-5	1858	3
-4	1839	3
-3	1556	3
-2	1976	3
-1	2007	3
0	2053	3
1	2266	3
2	2082	3
3	1496	3
4	1659	3
5	1838	3
6	1946	3
7	1811	3
8	1797	3
9	1654	3
10	1782	3
11	1746	3
12	1740	3
13	1672	3
14	1739	3
15	1778	3
16	1681	3
17	1748	3
18	1674	3
19	1728	3
20	1666	3
21	1719	3
22	1627	3
23	1648	3
24	1668	3
25	1666	3
