Position	Counts	End
-20	634	5
-19	659	5
-18	669	5
-17	620	5
-16	721	5
-15	643	5
-14	573	5
-13	587	5
-12	612	5
-11	1350	5
-10	11800	5
-9	87330	5
-8	129577	5
-7	81461	5
-6	30563	5
-5	28764	5
-4	20231	5
-3	21778	5
-2	33799	5
-1	20855	5
0	37671	5
1	32994	5
2	22453	5
3	40360	5
4	16148	5
5	48064	5
6	11989	5
7	17185	5
8	13597	5
9	16914	5
10	22024	5
11	10955	5
12	14215	5
13	19733	5
14	13360	5
15	10640	5
16	17774	5
17	11531	5
18	11178	5
19	15204	5
20	9660	5
21	12406	5
22	14330	5
23	9029	5
24	10057	5
25	13921	5
-20	5050	3
-19	6669	3
-18	8157	3
-17	3839	3
-16	5669	3
-15	7834	3
-14	2444	3
-13	454	3
-12	190	3
-11	170	3
-10	182	3
-9	167	3
-8	110	3
-7	120	3
-6	104	3
-5	116	3
-4	119	3
-3	70	3
-2	106	3
-1	93	3
0	124	3
1	98	3
2	63	3
3	68	3
4	66	3
5	84	3
6	102	3
7	92	3
8	84	3
9	66	3
10	69	3
11	77	3
12	105	3
13	59	3
14	72	3
15	117	3
16	95	3
17	94	3
18	51	3
19	62	3
20	84	3
21	88	3
22	92	3
23	94	3
24	98	3
25	69	3
