Position	Counts	End
-20	84	5
-19	85	5
-18	119	5
-17	92	5
-16	105	5
-15	106	5
-14	81	5
-13	99	5
-12	103	5
-11	100	5
-10	113	5
-9	276	5
-8	1398	5
-7	10998	5
-6	3112	5
-5	3950	5
-4	10901	5
-3	3537	5
-2	2406	5
-1	10727	5
0	4404	5
1	3906	5
2	11078	5
3	2959	5
4	1387	5
5	13931	5
6	3401	5
7	229	5
8	6207	5
9	2749	5
10	3522	5
11	4044	5
12	2575	5
13	1937	5
14	4825	5
15	1856	5
16	2414	5
17	5624	5
18	2979	5
19	1619	5
20	3909	5
21	2205	5
22	2650	5
23	5802	5
24	3111	5
25	2202	5
-20	14703	3
-19	6439	3
-18	5493	3
-17	12243	3
-16	9227	3
-15	23922	3
-14	48177	3
-13	22231	3
-12	5234	3
-11	3463	3
-10	2103	3
-9	2210	3
-8	1706	3
-7	1700	3
-6	1417	3
-5	1128	3
-4	1110	3
-3	360	3
-2	532	3
-1	222	3
0	189	3
1	102	3
2	47	3
3	47	3
4	72	3
5	46	3
6	44	3
7	37	3
8	44	3
9	51	3
10	36	3
11	29	3
12	48	3
13	36	3
14	38	3
15	36	3
16	46	3
17	33	3
18	48	3
19	33	3
20	45	3
21	44	3
22	39	3
23	64	3
24	40	3
25	72	3
