Position	Counts	End
-20	1505	5
-19	1499	5
-18	1669	5
-17	1209	5
-16	1208	5
-15	1271	5
-14	1112	5
-13	1127	5
-12	1001	5
-11	977	5
-10	5018	5
-9	44579	5
-8	149470	5
-7	112363	5
-6	18008	5
-5	31667	5
-4	24985	5
-3	10180	5
-2	28494	5
-1	22252	5
0	13983	5
1	38474	5
2	23583	5
3	20654	5
4	19046	5
5	52109	5
6	7442	5
7	17710	5
8	23878	5
9	11938	5
10	27160	5
11	19950	5
12	8016	5
13	26225	5
14	21789	5
15	8057	5
16	24640	5
17	21916	5
18	7811	5
19	21272	5
20	17912	5
21	8408	5
22	20991	5
23	18603	5
24	7013	5
25	19976	5
-20	6471	3
-19	3465	3
-18	8559	3
-17	8034	3
-16	2268	3
-15	5315	3
-14	5595	3
-13	666	3
-12	199	3
-11	186	3
-10	219	3
-9	154	3
-8	150	3
-7	125	3
-6	98	3
-5	90	3
-4	124	3
-3	89	3
-2	104	3
-1	124	3
0	122	3
1	110	3
2	75	3
3	78	3
4	91	3
5	67	3
6	55	3
7	75	3
8	67	3
9	79	3
10	68	3
11	72	3
12	80	3
13	51	3
14	69	3
15	103	3
16	243	3
17	129	3
18	68	3
19	71	3
20	60	3
21	73	3
22	73	3
23	80	3
24	89	3
25	81	3
