Position	Counts	End
-20	8566	5
-19	10665	5
-18	12811	5
-17	14437	5
-16	18152	5
-15	14509	5
-14	15254	5
-13	14990	5
-12	15099	5
-11	17080	5
-10	15952	5
-9	16130	5
-8	15605	5
-7	16700	5
-6	15920	5
-5	15271	5
-4	15565	5
-3	14868	5
-2	14176	5
-1	14024	5
0	13530	5
1	14626	5
2	14677	5
3	16763	5
4	11766	5
5	14062	5
6	16101	5
7	8742	5
8	8928	5
9	11239	5
10	13473	5
11	12719	5
12	12929	5
13	13409	5
14	14277	5
15	12858	5
16	14004	5
17	12816	5
18	13130	5
19	13615	5
20	12143	5
21	12475	5
22	12686	5
23	11207	5
24	11708	5
25	11927	5
-20	15768	3
-19	15935	3
-18	15841	3
-17	14328	3
-16	15698	3
-15	16836	3
-14	14223	3
-13	14405	3
-12	14689	3
-11	13697	3
-10	14185	3
-9	15281	3
-8	14141	3
-7	14495	3
-6	15605	3
-5	14820	3
-4	14884	3
-3	14601	3
-2	15419	3
-1	15249	3
0	16603	3
1	17282	3
2	16451	3
3	16397	3
4	16832	3
5	15351	3
6	14884	3
7	15504	3
8	15457	3
9	15022	3
10	15535	3
11	15124	3
12	16466	3
13	16380	3
14	16866	3
15	17530	3
16	17386	3
17	17215	3
18	16802	3
19	16831	3
20	16790	3
21	17100	3
22	16830	3
23	17168	3
24	17856	3
25	18926	3
