Position	Counts	End
-20	4024	5
-19	4841	5
-18	4257	5
-17	5069	5
-16	5208	5
-15	4483	5
-14	4409	5
-13	5033	5
-12	5049	5
-11	5371	5
-10	4897	5
-9	4544	5
-8	5262	5
-7	6308	5
-6	5422	5
-5	5011	5
-4	6837	5
-3	5545	5
-2	6186	5
-1	5806	5
0	6546	5
1	5885	5
2	7013	5
3	8044	5
4	1925	5
5	11234	5
6	2000	5
7	3288	5
8	4663	5
9	4990	5
10	4830	5
11	5774	5
12	5305	5
13	4990	5
14	6118	5
15	5125	5
16	5426	5
17	6674	5
18	5705	5
19	4978	5
20	6022	5
21	5870	5
22	4939	5
23	6336	5
24	5819	5
25	5412	5
-20	7172	3
-19	6281	3
-18	4515	3
-17	6397	3
-16	6674	3
-15	5202	3
-14	6386	3
-13	5999	3
-12	4490	3
-11	6949	3
-10	5655	3
-9	4780	3
-8	6791	3
-7	5511	3
-6	5513	3
-5	6254	3
-4	5393	3
-3	3920	3
-2	6847	3
-1	6018	3
0	6679	3
1	7570	3
2	7751	3
3	4019	3
4	4825	3
5	4773	3
6	5580	3
7	5273	3
8	5677	3
9	5253	3
10	5350	3
11	5509	3
12	5504	3
13	5820	3
14	5808	3
15	5748	3
16	5170	3
17	5897	3
18	5534	3
19	5431	3
20	5565	3
21	5519	3
22	5694	3
23	5340	3
24	5172	3
25	5479	3
