Position	Counts	End
-20	2415	5
-19	2812	5
-18	3101	5
-17	3550	5
-16	4730	5
-15	3669	5
-14	3589	5
-13	3678	5
-12	3574	5
-11	3837	5
-10	3467	5
-9	3636	5
-8	3528	5
-7	3843	5
-6	3768	5
-5	3608	5
-4	3782	5
-3	3727	5
-2	3516	5
-1	3471	5
0	3160	5
1	3304	5
2	3357	5
3	3757	5
4	3099	5
5	3645	5
6	5540	5
7	3533	5
8	2523	5
9	3040	5
10	3871	5
11	3794	5
12	3697	5
13	3700	5
14	4049	5
15	3523	5
16	3793	5
17	3806	5
18	3596	5
19	3699	5
20	3861	5
21	3533	5
22	4045	5
23	3862	5
24	3882	5
25	3885	5
-20	8516	3
-19	8542	3
-18	8846	3
-17	8386	3
-16	8787	3
-15	9565	3
-14	8859	3
-13	7861	3
-12	8387	3
-11	8449	3
-10	8080	3
-9	8742	3
-8	8256	3
-7	7995	3
-6	8534	3
-5	8645	3
-4	8435	3
-3	8454	3
-2	8643	3
-1	8134	3
0	8935	3
1	9504	3
2	9366	3
3	8729	3
4	9356	3
5	8416	3
6	8853	3
7	8801	3
8	8774	3
9	8393	3
10	8428	3
11	7968	3
12	8111	3
13	8581	3
14	8664	3
15	8815	3
16	8720	3
17	8760	3
18	8626	3
19	8931	3
20	8937	3
21	9133	3
22	9200	3
23	9187	3
24	9359	3
25	9478	3
