Position	Counts	End
-20	981	5
-19	916	5
-18	853	5
-17	812	5
-16	749	5
-15	627	5
-14	624	5
-13	605	5
-12	664	5
-11	1008	5
-10	7283	5
-9	28480	5
-8	50405	5
-7	29742	5
-6	15316	5
-5	23157	5
-4	14966	5
-3	10068	5
-2	18492	5
-1	13058	5
0	14778	5
1	19418	5
2	10368	5
3	22365	5
4	8971	5
5	28285	5
6	5077	5
7	7843	5
8	10121	5
9	10194	5
10	15362	5
11	9417	5
12	7916	5
13	16377	5
14	12056	5
15	8542	5
16	15052	5
17	12080	5
18	10047	5
19	14841	5
20	10865	5
21	11075	5
22	15433	5
23	11194	5
24	10019	5
25	15564	5
-20	13708	3
-19	11952	3
-18	15647	3
-17	10668	3
-16	8775	3
-15	13183	3
-14	9493	3
-13	3270	3
-12	2169	3
-11	1930	3
-10	1940	3
-9	1717	3
-8	1947	3
-7	1411	3
-6	1161	3
-5	974	3
-4	926	3
-3	544	3
-2	734	3
-1	572	3
0	826	3
1	676	3
2	442	3
3	476	3
4	398	3
5	374	3
6	360	3
7	351	3
8	331	3
9	325	3
10	275	3
11	234	3
12	238	3
13	262	3
14	294	3
15	255	3
16	313	3
17	228	3
18	172	3
19	217	3
20	217	3
21	190	3
22	203	3
23	167	3
24	185	3
25	153	3
