Position	Counts	End
-20	815	5
-19	764	5
-18	871	5
-17	667	5
-16	709	5
-15	7406	5
-14	1925	5
-13	597	5
-12	699	5
-11	577	5
-10	817	5
-9	4100	5
-8	32238	5
-7	76672	5
-6	18419	5
-5	14261	5
-4	24308	5
-3	10202	5
-2	11056	5
-1	20235	5
0	9493	5
1	23911	5
2	27888	5
3	5918	5
4	26001	5
5	33293	5
6	8300	5
7	7584	5
8	14829	5
9	4755	5
10	9055	5
11	14232	5
12	3898	5
13	6155	5
14	11617	5
15	3737	5
16	5533	5
17	9860	5
18	3924	5
19	5108	5
20	9985	5
21	2703	5
22	3885	5
23	7148	5
24	2659	5
25	4515	5
-20	6502	3
-19	1543	3
-18	2836	3
-17	6760	3
-16	1464	3
-15	4182	3
-14	9576	3
-13	2013	3
-12	1017	3
-11	976	3
-10	481	3
-9	643	3
-8	456	3
-7	301	3
-6	421	3
-5	367	3
-4	309	3
-3	314	3
-2	279	3
-1	168	3
0	135	3
1	108	3
2	1091	3
3	185	3
4	217	3
5	160	3
6	193	3
7	150	3
8	121	3
9	130	3
10	82	3
11	1246	3
12	405	3
13	131	3
14	128	3
15	116	3
16	138	3
17	144	3
18	282	3
19	228	3
20	142	3
21	119	3
22	120	3
23	172	3
24	142	3
25	227	3
