Position	Counts	End
-20	301	5
-19	409	5
-18	266	5
-17	325	5
-16	238	5
-15	8380	5
-14	4669	5
-13	715	5
-12	458	5
-11	244	5
-10	211	5
-9	726	5
-8	7786	5
-7	44178	5
-6	12516	5
-5	4720	5
-4	15145	5
-3	4644	5
-2	2894	5
-1	11579	5
0	3409	5
1	4569	5
2	15648	5
3	3128	5
4	2076	5
5	15736	5
6	4285	5
7	361	5
8	8821	5
9	2433	5
10	1652	5
11	6243	5
12	1952	5
13	1430	5
14	4805	5
15	1743	5
16	1121	5
17	3969	5
18	1479	5
19	891	5
20	2966	5
21	986	5
22	957	5
23	3013	5
24	892	5
25	708	5
-20	1868	3
-19	559	3
-18	386	3
-17	2212	3
-16	544	3
-15	883	3
-14	2387	3
-13	1041	3
-12	219	3
-11	122	3
-10	117	3
-9	90	3
-8	100	3
-7	94	3
-6	121	3
-5	74	3
-4	81	3
-3	66	3
-2	77	3
-1	97	3
0	123	3
1	142	3
2	124	3
3	118	3
4	164	3
5	92	3
6	310	3
7	96	3
8	55	3
9	72	3
10	112	3
11	275	3
12	167	3
13	121	3
14	128	3
15	257	3
16	219	3
17	118	3
18	104	3
19	371	3
20	57	3
21	76	3
22	82	3
23	61	3
24	53	3
25	55	3
