Position	Counts	End
-20	1643	5
-19	1467	5
-18	1448	5
-17	1306	5
-16	1424	5
-15	1202	5
-14	1027	5
-13	1078	5
-12	998	5
-11	1860	5
-10	22182	5
-9	120795	5
-8	202302	5
-7	112610	5
-6	44744	5
-5	46021	5
-4	32056	5
-3	28332	5
-2	48270	5
-1	28663	5
0	42384	5
1	55643	5
2	27624	5
3	58946	5
4	27520	5
5	71977	5
6	19317	5
7	25129	5
8	24046	5
9	28901	5
10	37920	5
11	20071	5
12	21347	5
13	35785	5
14	22139	5
15	17412	5
16	31859	5
17	19534	5
18	17207	5
19	25929	5
20	15931	5
21	17480	5
22	24215	5
23	14935	5
24	14302	5
25	22594	5
-20	6606	3
-19	8097	3
-18	11092	3
-17	5832	3
-16	4176	3
-15	5586	3
-14	2604	3
-13	455	3
-12	202	3
-11	230	3
-10	202	3
-9	154	3
-8	162	3
-7	131	3
-6	119	3
-5	144	3
-4	155	3
-3	87	3
-2	125	3
-1	145	3
0	168	3
1	144	3
2	80	3
3	121	3
4	94	3
5	92	3
6	80	3
7	88	3
8	90	3
9	67	3
10	95	3
11	74	3
12	82	3
13	63	3
14	120	3
15	168	3
16	214	3
17	104	3
18	70	3
19	86	3
20	78	3
21	101	3
22	109	3
23	76	3
24	125	3
25	79	3
