ORF	Length	uATGs	FE_atg	FE_cap	utr	utr_gc	polyA	Data	Corr
YAL001C	3.06445798922692	NA	-4.9	NA	NA	NA	21.4	1.90163832219707	1
YAL002W	3.10516942799933	1	-0.7	-7	136	0.352941176470588	30.5	1.03546024293189	1
YAL003W	2.31386722036915	0	0	-1.5	22	0.363636363636364	23.7	2.98708716620583	1
YAL007C	2.33243845991561	0	-3.2	-9.4	76	0.381578947368421	22.2	2.51861750752795	1
YAL008W	2.29666519026153	0	-1.4	-9.3	49	0.408163265306122	28.7	2.28125927450073	1
YAL009W	2.41329976408125	0	-1.7	-18	26	0.384615384615385	34.9	2.13137813412612	1
YAL010C	2.69284691927723	0	-0.4	-5.5	42	0.380952380952381	30.4	1.61379636728618	1
YAL011W	2.79588001734408	0	-0.3	-9	15	0.333333333333333	33.9	1.19437143311895	1
YAL012W	2.59549622182557	0	0	-1.5	65	0.4	28.7	1.33096478897549	1
YAL013W	2.60745502321467	0	-2.8	-8	19	0.263157894736842	30.2	1.45945269826548	1
YAL014C	2.40654018043396	1	-2.5	-13.3	49	0.408163265306122	38.4	1.68034883841479	1
YAL015C	2.60097289568675	NA	0	NA	NA	NA	10.2	1.80486446795547	1
YAL016W	2.80277372529198	0	-1.2	-6.9	88	0.375	24.3	2.27480558095049	1
YAL017W	3.13225968953104	NA	-1.6	NA	NA	NA	0.7	1.63232441542768	1
YAL018C	2.51188336097887	NA	0	NA	NA	NA	NA	0.990957046852039	0
YAL019W	3.05346260492546	0	0	-13.4	111	0.333333333333333	22	1.5133870683373	1
YAL020C	2.52244423350632	NA	-3.6	NA	NA	NA	NA	1.3129696534542	0
YAL021C	2.92272545799326	NA	-0.1	NA	NA	NA	31.1	1.55635925044261	1
YAL022C	2.71349054309394	0	-2.3	-11.7	17	0.294117647058824	35.8	1.61143848397967	1
YAL023C	2.88024177589548	0	-0.9	-5.9	89	0.370786516853933	23.9	1.90767128163789	1
YAL024C	3.15685190107001	NA	-1.3	NA	NA	NA	19.5	1.33616270536108	1
YAL025C	2.48572142648158	0	-1.3	-7.2	24	0.333333333333333	32.5	2.16536676645205	1
YAL026C	3.13193929521042	NA	-4.7	NA	NA	NA	NA	1.55692020422328	1
YAL027W	2.41664050733828	1	-3.3	-4.9	81	0.37037037037037	31.3	1.75688211632591	1
YAL028W	2.72263392253381	NA	-0.9	NA	NA	NA	44.8	1.2262968156194	1
YAL029C	3.16761267272753	NA	0	NA	NA	NA	26.4	1.60193149861988	1
YAL030W	2.06818586174616	0	-3.1	-11	23	0.347826086956522	24.2	2.20270122237219	1
YAL031C	2.88081359228079	NA	-0.2	NA	NA	NA	28.5	1.49521729841528	1
YAL032C	2.57863920996807	0	-5.7	-5	21	0.333333333333333	37.4	1.72375313374391	1
YAL033W	2.2380461031288	NA	0	NA	NA	NA	27.7	2.04051416341562	1
YAL034C	2.6159500516564	NA	-1	NA	NA	NA	NA	1.56727420037929	1
YAL034W-A	2.46089784275655	0	-0.4	-9	45	0.377777777777778	30.1	1.98815905412641	1
YAL035W	3.00086772153123	0	-0.7	-4	27	0.37037037037037	21.4	1.79781349980838	1
YAL036C	2.56702636615906	NA	-2.6	NA	NA	NA	20.5	2.05352645261121	1
YAL037C-A	1.47712125471966	NA	-4.8	NA	NA	NA	NA	1.99239083647358	0
YAL037W	2.42651126136458	NA	-2.1	NA	NA	NA	NA	1.96053387411129	1
YAL038W	2.69897000433602	0	0	-4	28	0.392857142857143	19	2.0263891761376	1
YAL039C	2.42975228000241	0	0	-3.2	57	0.385964912280702	32	1.73770687127919	1
YAL040C	2.76342799356294	1	0	-8.8	322	0.397515527950311	30.1	1.10985580660319	0
YAL041W	2.931457870689	0	-0.9	-13.7	33	0.393939393939394	21.1	1.5765898494186	1
YAL042W	2.61804809671209	0	0	-11.7	17	0.294117647058824	26.9	1.90983381519184	1
YAL043C	2.89486965674525	NA	0	NA	NA	NA	3.3	1.29641203702284	1
YAL044C	2.23044892137827	0	0	-7.3	10	0.5	25.3	3.15355641759937	1
YAL044W-A	2.04139268515822	0	0	-12.7	2	1	34.2	2.26004649568593	1
YAL046C	2.07188200730613	NA	0	NA	NA	NA	NA	1.77684913961707	1
YAL047C	2.79379038469082	NA	0	NA	NA	NA	NA	1.36346860473483	1
YAL048C	2.8208579894397	0	-4	-13.2	2	1	NA	1.39187314291511	1
YAL049C	2.39093510710338	NA	0	NA	NA	NA	27.5	2.70195535001974	1
YAL051W	3.01994668167884	0	-0.3	-8.8	26	0.384615384615385	33	1.45020570987175	1
YAL053W	2.89376176205794	NA	0	NA	NA	NA	29.3	2.40882240533352	1
YAL054C	2.85308952985187	NA	-0.4	NA	NA	NA	NA	3.07684134005411	1
YAL055W	2.25527250510331	0	0	-3.4	1	1	30.4	1.30461511476259	0
YAL056W	2.94448267215017	NA	0	NA	NA	NA	22.9	1.8070828486373	1
YAL058W	2.70070371714502	NA	0	NA	NA	NA	28.8	1.73814303777104	1
YAL059W	2.32633586092875	NA	-1.9	NA	NA	NA	NA	2.35930548333975	1
YAL060W	2.58206336291171	NA	-2.1	NA	NA	NA	NA	2.16190284899854	1
YAL061W	2.62013605497376	NA	-1	NA	NA	NA	NA	1.65743697584369	1
YAL067C	2.77305469336426	NA	0	NA	NA	NA	NA	1.7458540054288	1
YAR002C-A	2.34044411484012	NA	-0.3	NA	NA	NA	NA	2.89987468158109	1
YAR002W	2.73158876518674	0	-1.1	-3.9	43	0.372093023255814	25.1	1.88113592724932	1
YAR003W	2.62940959910272	0	0	-11.5	86	0.383720930232558	35.3	2.19530710005903	1
YAR007C	2.79309160017658	NA	0	NA	NA	NA	27	2.57573179877664	1
YAR008W	2.43933269383026	NA	-2.2	NA	NA	NA	28.2	2.52096012893981	1
YAR014C	2.85064623518307	0	-4.7	-11.8	151	0.357615894039735	33.9	1.79356010269279	1
YAR015W	2.48572142648158	0	0	-12.6	104	0.336538461538462	27.4	2.70435720103442	1
YAR018C	2.63848925695464	NA	-3.3	NA	NA	NA	NA	1.33600494416484	1
YAR019C	2.98855895687862	0	-2	-10.3	34	0.382352941176471	20.6	1.27335960205197	1
YAR023C	2.25285303097989	NA	-2.2	NA	NA	NA	57	2.15192706517137	1
YAR027W	2.37106786227174	NA	0	NA	NA	NA	NA	2.22639630251177	1
YAR028W	2.36921585741014	NA	-4.5	NA	NA	NA	32.4	1.61837859355506	1
YAR029W	1.86923171973098	NA	0	NA	NA	NA	NA	0.834718248386644	0
YAR035W	2.83695673705955	NA	0	NA	NA	NA	NA	2.23349517970344	1
YAR042W	3.07481644064517	NA	0	NA	NA	NA	NA	1.50087971636036	1
YBL001C	2.01703333929878	0	-2.1	-9.2	62	0.403225806451613	20.2	3.08053618923373	1
YBL002W	2.11727129565576	0	0	-2.8	24	0.333333333333333	24.7	3.59721086162139	1
YBL004W	3.39672227850377	NA	-0.4	NA	NA	NA	22.5	1.30103487415883	1
YBL005W	2.98944981766669	NA	-3	NA	NA	NA	41.1	1.40388849258188	1
YBL006C	2.25527250510331	NA	-2.2	NA	NA	NA	30.8	2.48251217468153	1
YBL007C	3.0948203803548	0	-1.4	-11.9	50	0.42	28.5	1.43975365491802	1
YBL008W	2.92427928606188	NA	-4.6	NA	NA	NA	26.1	1.51063204308769	1
YBL008W-A	1.89762709129044	NA	-3.3	NA	NA	NA	NA	1.06667776079016	0
YBL009W	2.82994669594164	1	-2.2	-10.5	38	0.394736842105263	32.1	1.45679158751959	1
YBL010C	2.44715803134222	0	-1.4	-14.4	3	0.666666666666667	20.7	2.09804839615957	1
YBL011W	2.88024177589548	1	-1.9	-9.7	102	0.343137254901961	19.2	1.52780322009579	1
YBL013W	2.60314437262018	0	-0.1	-3.5	67	0.388059701492537	4.7	1.08514993381041	0
YBL014C	2.95133751879592	NA	-2.4	NA	NA	NA	NA	1.5587180897064	1
YBL015W	2.72098574415374	0	0	-4.3	93	0.354838709677419	21.5	3.06229798511554	1
YBL016W	2.54777470538782	NA	0	NA	NA	NA	NA	1.4938685504896	1
YBL017C	3.19838213000829	NA	-1.2	NA	NA	NA	NA	1.5795625797265	1
YBL018C	2.12385164096709	1	-0.1	-9.6	34	0.382352941176471	27.9	2.42861581728811	1
YBL019W	2.7160033436348	0	-2.4	-13.3	33	0.393939393939394	35.3	1.76316499353401	1
YBL020W	2.75891189239797	0	-1.5	-9.5	56	0.392857142857143	40.4	1.77517177058083	1
YBL021C	2.15836249209525	0	-1.7	-7.1	48	0.395833333333333	32.1	2.37582082634642	1
YBL022C	3.0542299098634	0	-1.3	-11.9	120	0.358333333333333	19.7	1.6790276799405	1
YBL023C	2.93851972517649	NA	0	NA	NA	NA	NA	1.81105820511253	1
YBL024W	2.83505610172012	NA	-1.6	NA	NA	NA	28.7	1.79422709987073	1
YBL025W	2.16136800223497	0	0	-5.1	49	0.408163265306122	NA	2.048928265267	1
YBL026W	1.97772360528885	NA	-1.7	NA	NA	NA	30.5	2.4602456890188	1
YBL028C	2.02530586526477	0	-1.4	-6.9	28	0.392857142857143	30	2.57617816121999	1
YBL029C-A	1.9731278535997	1	0	-7.6	118	0.355932203389831	24.3	2.74202598365802	1
YBL029W	2.57518784492766	NA	0	NA	NA	NA	6.1	2.11512190929014	1
YBL030C	2.50242711998443	0	-0.7	-3.9	141	0.354609929078014	23.3	2.64631461492822	1
YBL031W	2.52891670027765	0	0	-9.8	31	0.419354838709677	37.4	1.43547012281628	1
YBL032W	2.58092497567562	NA	0	NA	NA	NA	21.4	1.81382299052554	1
YBL033C	2.53781909507327	0	0	-1.5	29	0.379310344827586	27.6	2.36930811358181	1
YBL034C	3.17983892802319	NA	-6.4	NA	NA	NA	NA	1.75617174953228	1
YBL035C	2.8481891169914	NA	-1.6	NA	NA	NA	29.1	1.94242942349338	1
YBL036C	2.40993312333129	0	-2.4	-6.2	17	0.294117647058824	32.9	2.49482308170264	1
YBL037W	3.01072386539177	NA	-0.6	NA	NA	NA	21.1	1.39353046136749	1
YBL038W	2.3654879848909	0	-1.6	-10.2	75	0.373333333333333	25.9	2.28077709458078	1
YBL039C	2.76267856372744	NA	0	NA	NA	NA	27.6	2.19034886832747	1
YBL039W-B	1.77085201164214	0	-0.5	-11.4	73	0.383561643835616	44.2	2.43960057261756	1
YBL040C	2.34044411484012	0	-2.1	-7.4	29	0.379310344827586	24	2.80618831251799	1
YBL041W	2.38201704257487	0	-0.4	-8	32	0.40625	33.5	2.59169368340767	1
YBL042C	2.8055008581584	0	-1.6	-6.4	57	0.385964912280702	23.7	1.24964064176519	1
YBL043W	2.40993312333129	NA	-3	NA	NA	NA	NA	2.30725200496353	1
YBL044W	2.08635983067475	NA	-3.9	NA	NA	NA	NA	-0.0487761825419184	0
YBL045C	2.65991620006985	0	0	-8	98	0.357142857142857	24.5	2.58474486594761	1
YBL046W	2.64443858946784	0	-1.3	-8.5	9	0.555555555555556	23.6	1.85094790216781	1
YBL047C	3.14019367857863	NA	0	NA	NA	NA	NA	1.67124795771644	1
YBL049W	2.13987908640124	0	-2.1	-6.2	206	0.378640776699029	27.3	2.71470344819864	1
YBL050W	2.46538285144842	0	-1.4	-7.2	68	0.382352941176471	29.8	2.59360072512166	1
YBL051C	2.82477646247555	0	-0.3	-8.6	64	0.40625	26	1.25335190342111	1
YBL052C	2.91960102378411	NA	-1.4	NA	NA	NA	30.1	1.44143259208236	1
YBL054W	2.72015930340596	NA	-0.4	NA	NA	NA	NA	1.76086432355148	1
YBL055C	2.62117628177504	NA	0	NA	NA	NA	1.3	2.03823833065755	1
YBL056W	2.67024585307412	NA	0	NA	NA	NA	0.3	2.3927298679773	1
YBL057C	2.31806333496276	NA	-2.1	NA	NA	NA	NA	2.42650261319392	1
YBL058W	2.62634036737504	0	0	-9.3	42	0.380952380952381	29.5	2.12493349327627	1
YBL059C-A	2.03742649794062	NA	0	NA	NA	NA	NA	2.21145974209294	1
YBL059W	2.28555730900777	NA	-2.4	NA	NA	NA	26.9	1.86157161407895	1
YBL060W	2.83695673705955	NA	-0.2	NA	NA	NA	36.9	1.73858930380401	1
YBL061C	2.84260923961056	0	0	-8.6	101	0.346534653465347	23.4	2.06378367638237	1
YBL063W	3.04571405894087	0	-1.4	-10.5	18	0.277777777777778	27.6	1.54344227028128	1
YBL064C	2.41664050733828	0	-0.3	-8.8	13	0.384615384615385	26.8	3.13850478106044	1
YBL066C	3.05994188806195	1	-3.4	-11.6	68	0.382352941176471	26.6	1.19431158218609	1
YBL067C	2.8733206018154	0	-3.2	-8.9	268	0.369402985074627	34.8	1.66054116721479	1
YBL068W	2.51321760006794	NA	-1.5	NA	NA	NA	30.1	2.04968572725984	1
YBL069W	2.63245729218472	NA	-1.8	NA	NA	NA	34.1	1.45702296552801	1
YBL071C-B	1.50514997831991	NA	-1.6	NA	NA	NA	NA	1.86836229019934	0
YBL071W-A	1.91381385238372	0	-0.2	-4.6	44	0.363636363636364	37	2.06281326437144	1
YBL074C	2.55022835305509	0	-2.8	-9.2	15	0.333333333333333	NA	1.66605708095474	1
YBL075C	2.81224469680037	NA	-0.2	NA	NA	NA	43.1	1.8127645101733	1
YBL076C	3.03019478535675	0	-1.1	-9.3	18	0.277777777777778	21	2.20644312953273	1
YBL078C	2.06818586174616	NA	0	NA	NA	NA	6.5	3.43492882670868	1
YBL079W	3.17666993266815	0	-0.3	-9.7	95	0.357894736842105	25.8	1.48922523251499	1
YBL080C	2.73319726510657	0	-1.2	-12	17	0.294117647058824	30.3	1.65001726454292	1
YBL082C	2.66086547800387	NA	0	NA	NA	NA	33	1.56602627143937	1
YBL085W	2.9912260756925	0	0	-4.3	209	0.382775119617225	19.3	1.81148368305992	1
YBL086C	2.66838591669	NA	-2.2	NA	NA	NA	NA	1.77690450724972	1
YBL088C	3.4451369687133	NA	0	NA	NA	NA	42.1	1.22410872507736	1
YBL089W	2.66181268553726	NA	-1.7	NA	NA	NA	NA	1.86149737824377	1
YBL090W	2.24797326636181	0	0	-6.3	32	0.40625	32.2	2.19353084203322	1
YBL091C	2.62428209583567	0	-7.4	-8.6	32	0.40625	26.6	2.0721884769691	1
YBL091C-A	2.24303804868629	0	0	-10.9	14	0.357142857142857	25	2.06106930570409	1
YBL092W	2.11394335230684	10	0	-5.6	366	0.407103825136612	19.4	3.00857174169599	1
YBL093C	2.34242268082221	0	0	-5.7	81	0.37037037037037	31.1	2.59930057526123	1
YBL095W	2.43136376415899	2	-2.3	-7.4	45	0.377777777777778	38.9	2.2870967108394	1
YBL097W	2.87737134586977	NA	-1.7	NA	NA	NA	NA	1.56043775748373	1
YBL098W	2.66275783168157	0	-4.2	-11.8	31	0.419354838709677	26.3	2.66613245379512	1
YBL099W	2.73639650227664	NA	0	NA	NA	NA	0.8	2.6710761772638	1
YBL101C	3.04805317311561	NA	-4.2	NA	NA	NA	NA	1.65988679792714	1
