Position	Counts	End
-20	3806	5
-19	4070	5
-18	4057	5
-17	4320	5
-16	4389	5
-15	4213	5
-14	4029	5
-13	4188	5
-12	4037	5
-11	4327	5
-10	4091	5
-9	4171	5
-8	4173	5
-7	5021	5
-6	4773	5
-5	4524	5
-4	4810	5
-3	4881	5
-2	4625	5
-1	5220	5
0	5148	5
1	5257	5
2	5503	5
3	6161	5
4	4881	5
5	6887	5
6	6048	5
7	2111	5
8	3221	5
9	3383	5
10	4677	5
11	4741	5
12	4350	5
13	4379	5
14	5149	5
15	4765	5
16	5218	5
17	4821	5
18	4909	5
19	5183	5
20	4918	5
21	5372	5
22	5412	5
23	5229	5
24	5363	5
25	5126	5
-20	6822	3
-19	6856	3
-18	6433	3
-17	6565	3
-16	7092	3
-15	6989	3
-14	6042	3
-13	6220	3
-12	6470	3
-11	6109	3
-10	6058	3
-9	6232	3
-8	5711	3
-7	5816	3
-6	5681	3
-5	5767	3
-4	5674	3
-3	4753	3
-2	5846	3
-1	6033	3
0	6261	3
1	6884	3
2	5816	3
3	4484	3
4	5220	3
5	5595	3
6	5569	3
7	5366	3
8	5297	3
9	5297	3
10	5256	3
11	5094	3
12	5379	3
13	4998	3
14	5082	3
15	5325	3
16	4975	3
17	5092	3
18	4955	3
19	4799	3
20	5075	3
21	5028	3
22	4929	3
23	4883	3
24	5035	3
25	5035	3
