Position	Counts	End
-20	528	5
-19	549	5
-18	624	5
-17	610	5
-16	506	5
-15	641	5
-14	514	5
-13	612	5
-12	658	5
-11	549	5
-10	741	5
-9	3393	5
-8	37577	5
-7	107429	5
-6	25009	5
-5	19959	5
-4	29864	5
-3	11322	5
-2	11244	5
-1	18559	5
0	8464	5
1	11913	5
2	27661	5
3	8193	5
4	4528	5
5	60903	5
6	2604	5
7	6164	5
8	16713	5
9	6475	5
10	9550	5
11	13511	5
12	4900	5
13	8065	5
14	17436	5
15	4882	5
16	9202	5
17	15586	5
18	5332	5
19	9136	5
20	12754	5
21	4910	5
22	8405	5
23	12537	5
24	5054	5
25	8927	5
-20	8556	3
-19	3048	3
-18	6180	3
-17	8955	3
-16	3362	3
-15	2417	3
-14	2756	3
-13	1357	3
-12	252	3
-11	255	3
-10	170	3
-9	106	3
-8	97	3
-7	94	3
-6	57	3
-5	49	3
-4	66	3
-3	43	3
-2	79	3
-1	73	3
0	93	3
1	64	3
2	46	3
3	37	3
4	53	3
5	52	3
6	42	3
7	34	3
8	48	3
9	55	3
10	56	3
11	40	3
12	52	3
13	48	3
14	36	3
15	39	3
16	58	3
17	50	3
18	26	3
19	50	3
20	51	3
21	42	3
22	49	3
23	44	3
24	32	3
25	33	3
