Position	Counts	End
-20	612	5
-19	596	5
-18	590	5
-17	531	5
-16	669	5
-15	623	5
-14	546	5
-13	578	5
-12	535	5
-11	1411	5
-10	14591	5
-9	99266	5
-8	130909	5
-7	76863	5
-6	28042	5
-5	24384	5
-4	15349	5
-3	18409	5
-2	25643	5
-1	14427	5
0	27124	5
1	22728	5
2	13569	5
3	27628	5
4	11498	5
5	33081	5
6	8396	5
7	12716	5
8	10261	5
9	15417	5
10	16817	5
11	8216	5
12	11428	5
13	14761	5
14	9111	5
15	9111	5
16	13982	5
17	8016	5
18	9221	5
19	11594	5
20	6771	5
21	10304	5
22	11685	5
23	6735	5
24	8557	5
25	11137	5
-20	2860	3
-19	5128	3
-18	5750	3
-17	2613	3
-16	3870	3
-15	4733	3
-14	1541	3
-13	299	3
-12	120	3
-11	101	3
-10	125	3
-9	93	3
-8	88	3
-7	77	3
-6	76	3
-5	74	3
-4	88	3
-3	54	3
-2	55	3
-1	74	3
0	106	3
1	75	3
2	65	3
3	56	3
4	58	3
5	50	3
6	49	3
7	44	3
8	44	3
9	47	3
10	50	3
11	42	3
12	40	3
13	39	3
14	52	3
15	73	3
16	81	3
17	60	3
18	49	3
19	39	3
20	51	3
21	65	3
22	50	3
23	52	3
24	41	3
25	55	3
