Position	Counts	End
-20	286	5
-19	260	5
-18	286	5
-17	243	5
-16	183	5
-15	224	5
-14	206	5
-13	176	5
-12	225	5
-11	157	5
-10	404	5
-9	2710	5
-8	16255	5
-7	58226	5
-6	11170	5
-5	7688	5
-4	20633	5
-3	6132	5
-2	6421	5
-1	14370	5
0	5570	5
1	13588	5
2	19258	5
3	3697	5
4	5649	5
5	24263	5
6	4950	5
7	1757	5
8	16456	5
9	5740	5
10	8175	5
11	11728	5
12	4233	5
13	5054	5
14	14680	5
15	3648	5
16	5797	5
17	15194	5
18	4716	5
19	6137	5
20	13092	5
21	4007	5
22	6534	5
23	12998	5
24	4323	5
25	5771	5
-20	12256	3
-19	3532	3
-18	5307	3
-17	12820	3
-16	3454	3
-15	5729	3
-14	10474	3
-13	2935	3
-12	1111	3
-11	1758	3
-10	761	3
-9	971	3
-8	1146	3
-7	594	3
-6	514	3
-5	756	3
-4	317	3
-3	284	3
-2	496	3
-1	182	3
0	198	3
1	451	3
2	209	3
3	115	3
4	307	3
5	151	3
6	165	3
7	251	3
8	156	3
9	134	3
10	231	3
11	121	3
12	129	3
13	210	3
14	110	3
15	138	3
16	227	3
17	153	3
18	152	3
19	313	3
20	163	3
21	131	3
22	281	3
23	163	3
24	147	3
25	261	3
