Position	Counts	End
-20	550	5
-19	567	5
-18	688	5
-17	661	5
-16	674	5
-15	802	5
-14	837	5
-13	633	5
-12	832	5
-11	739	5
-10	787	5
-9	790	5
-8	914	5
-7	694	5
-6	940	5
-5	814	5
-4	900	5
-3	1033	5
-2	968	5
-1	890	5
0	836	5
1	1148	5
2	1253	5
3	874	5
4	1409	5
5	1148	5
6	1590	5
7	689	5
8	847	5
9	782	5
10	1062	5
11	1050	5
12	882	5
13	1015	5
14	1083	5
15	828	5
16	976	5
17	1043	5
18	1040	5
19	1040	5
20	1139	5
21	986	5
22	1101	5
23	1085	5
24	958	5
25	1131	5
-20	1009	3
-19	860	3
-18	900	3
-17	888	3
-16	858	3
-15	995	3
-14	897	3
-13	868	3
-12	780	3
-11	906	3
-10	803	3
-9	769	3
-8	793	3
-7	809	3
-6	817	3
-5	1009	3
-4	750	3
-3	783	3
-2	849	3
-1	692	3
0	816	3
1	998	3
2	2141	3
3	785	3
4	813	3
5	870	3
6	871	3
7	1000	3
8	917	3
9	806	3
10	805	3
11	925	3
12	865	3
13	884	3
14	870	3
15	786	3
16	797	3
17	856	3
18	899	3
19	835	3
20	875	3
21	747	3
22	849	3
23	826	3
24	837	3
25	804	3
