Position	Counts	End
-20	8815	5
-19	10958	5
-18	10853	5
-17	9997	5
-16	11114	5
-15	7888	5
-14	8285	5
-13	9058	5
-12	7659	5
-11	8632	5
-10	7316	5
-9	7111	5
-8	6745	5
-7	7897	5
-6	6460	5
-5	5850	5
-4	6577	5
-3	6473	5
-2	5894	5
-1	5883	5
0	5446	5
1	5702	5
2	5967	5
3	5316	5
4	5081	5
5	6206	5
6	5100	5
7	7267	5
8	5468	5
9	5059	5
10	5514	5
11	6348	5
12	5376	5
13	5471	5
14	5862	5
15	5383	5
16	5419	5
17	5988	5
18	5152	5
19	5241	5
20	6218	5
21	5214	5
22	5067	5
23	5909	5
24	5271	5
25	5469	5
-20	12147	3
-19	10906	3
-18	10084	3
-17	11708	3
-16	11341	3
-15	10909	3
-14	11854	3
-13	10898	3
-12	10885	3
-11	13068	3
-10	11574	3
-9	11518	3
-8	13284	3
-7	12084	3
-6	11485	3
-5	13089	3
-4	12162	3
-3	11360	3
-2	13695	3
-1	11504	3
0	12332	3
1	10768	3
2	15371	3
3	11142	3
4	12425	3
5	10688	3
6	11653	3
7	11905	3
8	11745	3
9	11761	3
10	11338	3
11	12163	3
12	11727	3
13	11266	3
14	11514	3
15	11512	3
16	11440	3
17	12093	3
18	11600	3
19	11757	3
20	11517	3
21	11770	3
22	11562	3
23	12092	3
24	11456	3
25	11481	3
