Position	Counts	End
-20	798	5
-19	766	5
-18	667	5
-17	719	5
-16	612	5
-15	532	5
-14	555	5
-13	504	5
-12	516	5
-11	694	5
-10	5121	5
-9	23079	5
-8	41273	5
-7	24478	5
-6	13362	5
-5	20481	5
-4	13282	5
-3	9354	5
-2	16916	5
-1	11372	5
0	13418	5
1	18640	5
2	9479	5
3	20004	5
4	7950	5
5	23619	5
6	6061	5
7	8651	5
8	9161	5
9	9342	5
10	14464	5
11	8413	5
12	7070	5
13	14983	5
14	10122	5
15	7471	5
16	13956	5
17	10678	5
18	8429	5
19	13402	5
20	9420	5
21	9182	5
22	13901	5
23	10078	5
24	8378	5
25	14174	5
-20	12215	3
-19	10097	3
-18	15004	3
-17	9810	3
-16	9838	3
-15	18033	3
-14	12942	3
-13	3878	3
-12	2534	3
-11	2181	3
-10	2032	3
-9	1867	3
-8	2066	3
-7	1420	3
-6	1171	3
-5	1012	3
-4	978	3
-3	550	3
-2	760	3
-1	577	3
0	718	3
1	773	3
2	461	3
3	464	3
4	408	3
5	411	3
6	278	3
7	356	3
8	349	3
9	280	3
10	314	3
11	261	3
12	274	3
13	256	3
14	260	3
15	204	3
16	221	3
17	204	3
18	203	3
19	207	3
20	195	3
21	164	3
22	183	3
23	182	3
24	124	3
25	148	3
