Position	Counts	End
-20	5548	5
-19	7517	5
-18	6496	5
-17	8266	5
-16	8164	5
-15	6965	5
-14	7165	5
-13	8889	5
-12	9066	5
-11	9786	5
-10	8920	5
-9	8473	5
-8	9595	5
-7	10838	5
-6	11729	5
-5	10349	5
-4	12645	5
-3	12935	5
-2	11422	5
-1	13044	5
0	14212	5
1	16883	5
2	15975	5
3	10135	5
4	9315	5
5	17086	5
6	12725	5
7	1775	5
8	8286	5
9	7477	5
10	11129	5
11	8212	5
12	10004	5
13	8842	5
14	9951	5
15	9793	5
16	10724	5
17	9518	5
18	12158	5
19	10581	5
20	9276	5
21	10336	5
22	10176	5
23	9636	5
24	11141	5
25	9973	5
-20	10119	3
-19	10333	3
-18	9296	3
-17	8286	3
-16	10175	3
-15	9582	3
-14	9215	3
-13	9157	3
-12	8224	3
-11	9198	3
-10	9373	3
-9	9093	3
-8	8389	3
-7	8699	3
-6	8428	3
-5	8886	3
-4	8874	3
-3	7732	3
-2	7953	3
-1	8268	3
0	10035	3
1	12636	3
2	9564	3
3	5916	3
4	6966	3
5	7509	3
6	8367	3
7	7423	3
8	7232	3
9	7414	3
10	7883	3
11	7370	3
12	7401	3
13	7694	3
14	8110	3
15	7368	3
16	6484	3
17	7731	3
18	6849	3
19	6892	3
20	6796	3
21	6887	3
22	6460	3
23	6799	3
24	6224	3
25	6444	3
