Position	Counts	End
-20	552	5
-19	558	5
-18	596	5
-17	707	5
-16	712	5
-15	3589	5
-14	1084	5
-13	699	5
-12	769	5
-11	804	5
-10	617	5
-9	706	5
-8	776	5
-7	697	5
-6	763	5
-5	709	5
-4	722	5
-3	927	5
-2	737	5
-1	809	5
0	780	5
1	1136	5
2	1039	5
3	799	5
4	1110	5
5	1050	5
6	946	5
7	820	5
8	601	5
9	643	5
10	774	5
11	903	5
12	680	5
13	797	5
14	874	5
15	772	5
16	811	5
17	930	5
18	793	5
19	923	5
20	965	5
21	791	5
22	1097	5
23	1121	5
24	899	5
25	1290	5
-20	1716	3
-19	1393	3
-18	1623	3
-17	1752	3
-16	1285	3
-15	1620	3
-14	1553	3
-13	1261	3
-12	1286	3
-11	1492	3
-10	1281	3
-9	1236	3
-8	1489	3
-7	1347	3
-6	1742	3
-5	1620	3
-4	1428	3
-3	1319	3
-2	1426	3
-1	1173	3
0	1209	3
1	1398	3
2	3910	3
3	1194	3
4	1434	3
5	1700	3
6	1956	3
7	1439	3
8	1467	3
9	1227	3
10	1452	3
11	2389	3
12	1630	3
13	1493	3
14	1309	3
15	1409	3
16	1440	3
17	1318	3
18	1373	3
19	1517	3
20	1568	3
21	1507	3
22	1446	3
23	1689	3
24	1465	3
25	1757	3
