Position	Counts	End
-20	509	5
-19	443	5
-18	464	5
-17	513	5
-16	499	5
-15	545	5
-14	456	5
-13	614	5
-12	693	5
-11	483	5
-10	507	5
-9	1260	5
-8	25185	5
-7	39418	5
-6	6652	5
-5	9780	5
-4	16833	5
-3	8292	5
-2	9540	5
-1	10083	5
0	4142	5
1	11179	5
2	11484	5
3	3322	5
4	9476	5
5	20653	5
6	3824	5
7	8378	5
8	10442	5
9	3139	5
10	8789	5
11	12681	5
12	3364	5
13	7662	5
14	12307	5
15	3582	5
16	7093	5
17	13087	5
18	3268	5
19	7293	5
20	11594	5
21	3253	5
22	7608	5
23	11108	5
24	3263	5
25	7265	5
-20	6668	3
-19	1650	3
-18	4264	3
-17	7329	3
-16	1803	3
-15	2589	3
-14	3764	3
-13	1048	3
-12	755	3
-11	867	3
-10	487	3
-9	343	3
-8	326	3
-7	275	3
-6	163	3
-5	138	3
-4	127	3
-3	110	3
-2	88	3
-1	75	3
0	74	3
1	71	3
2	56	3
3	33	3
4	100	3
5	60	3
6	47	3
7	51	3
8	46	3
9	40	3
10	34	3
11	57	3
12	39	3
13	36	3
14	51	3
15	70	3
16	88	3
17	95	3
18	48	3
19	49	3
20	75	3
21	48	3
22	40	3
23	29	3
24	60	3
25	70	3
